"Ci","Cc","Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Pci","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","A","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","PCc","gmc_at_25","gmc_tl","drawdown_cm","drawdown_cs","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","Ac","Aj","Ap","Ad","A_fit","Wc","Wj","Wp","Wd","Vc","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"132","132","420","Inf","25","1","21","1800","Curve 155","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.03683238673316","12","5","1","0.195416718162086","0","0.371601514281938","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","132","Inf","Inf","0","288","0.30426817047754","0","0.496343604044725","0","25.7033833970465","137.310421018084","1.85050981397398","9.5768311932433","69.4043844255299","137.450428876354","1.85248898751894","9.585763944062","69.4942088638391","8.03870819772363","13.3538047331127","94.2624673555718","Inf","8.03870819772363","12.2829688298446","18.8832987847669","119.356331769975","Inf","12.2829688298446","4","8","1","1","","",NA,"-0.00187581099047129","TRUE","FALSE","FALSE","Ac"
"182","182","420","Inf","25","1","21","1800","Curve 155","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11.7763216114607","12","5","1","0.195416718162086","0","0.371601514281938","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","182","Inf","Inf","0","238","0.30426817047754","0","0.496343604044725","0","25.7033833970465","137.310421018084","1.85050981397398","9.5768311932433","69.4043844255299","137.450428876354","1.85248898751894","9.585763944062","69.4942088638391","11.7787368598842","16.6542834835237","53.0921189599686","Inf","11.7787368598842","15.8729162418766","21.5502591350791","63.9803910269274","Inf","15.8729162418766","4","8","1","1","","",NA,"-0.00241524842347829","TRUE","FALSE","FALSE","Ac"
"240","240","420","Inf","25","1","21","1800","Curve 155","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","15.5660837448792","12","5","1","0.195416718162086","0","0.371601514281938","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","240","Inf","Inf","0","180","0.30426817047754","0","0.496343604044725","0","25.7033833970465","137.310421018084","1.85050981397398","9.5768311932433","69.4043844255299","137.450428876354","1.85248898751894","9.585763944062","69.4942088638391","15.5690456828193","19.2953662480103","42.227847945674","Inf","15.5690456828193","19.5111261538394","23.684392861558","49.3674656729065","Inf","19.5111261538394","4","8","1","1","","",NA,"-0.00296193794017618","TRUE","FALSE","FALSE","Ac"
"388","388","420","Inf","25","1","21","1800","Curve 155","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","23.2308488392198","12","5","1","0.195416718162086","0","0.371601514281938","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","388","Inf","Inf","0","32","0.30426817047754","0","0.496343604044725","0","25.7033833970465","137.310421018084","1.85050981397398","9.5768311932433","69.4043844255299","137.450428876354","1.85248898751894","9.585763944062","69.4942088638391","23.2540866093773","23.2368481112694","34.3481321371752","Inf","23.2368481112694","26.887778922516","26.8693174272677","38.7688991635668","Inf","26.8693174272677","4","8","1","1","","",NA,"-0.00599927204961404","TRUE","TRUE","FALSE","co-limited"
"473","473","420","Inf","25","1","21","1800","Curve 155","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","24.5922612282811","12","5","1","0.195416718162086","0","0.371601514281938","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","473","Inf","Inf","0","-53","0.30426817047754","0","0.496343604044725","0","25.7033833970465","137.310421018084","1.85050981397398","9.5768311932433","69.4043844255299","137.450428876354","1.85248898751894","9.585763944062","69.4942088638391","26.7224264118142","24.593044052379","32.6510375578986","Inf","24.593044052379","30.2169399056334","27.9651950485805","36.4862318430395","Inf","27.9651950485805","4","8","1","1","","",NA,"-0.000782824097903756","FALSE","TRUE","FALSE","Aj"
"659","659","420","Inf","25","1","21","1800","Curve 155","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","26.5143228647818","12","5","1","0.195416718162086","0","0.371601514281938","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","659","Inf","Inf","0","-239","0.30426817047754","0","0.496343604044725","0","25.7033833970465","137.310421018084","1.85050981397398","9.5768311932433","69.4043844255299","137.450428876354","1.85248898751894","9.585763944062","69.4942088638391","32.6973326960831","26.5124471561718","30.7383805299126","Inf","26.5124471561718","35.9520829459419","29.5161736674989","33.9136234884587","Inf","29.5161736674989","4","8","1","1","","",NA,"0.0018757086099761","FALSE","TRUE","FALSE","Aj"
"853","853","420","Inf","25","1","21","1800","Curve 155","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","27.7236719890391","12","5","1","0.195416718162086","0","0.371601514281938","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","853","Inf","Inf","0","-433","0.30426817047754","0","0.496343604044725","0","25.7033833970465","137.310421018084","1.85050981397398","9.5768311932433","69.4043844255299","137.450428876354","1.85248898751894","9.585763944062","69.4942088638391","37.3158726040263","27.7229569859282","29.7504547832571","Inf","27.7229569859282","40.3852883803379","30.4943292515097","32.5848196347812","Inf","30.4943292515097","4","8","1","1","","",NA,"0.000715003110869361","FALSE","TRUE","FALSE","Aj"
"1044","1044","420","Inf","25","1","21","1800","Curve 155","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","28.5152869943779","12","5","1","0.195416718162086","0","0.371601514281938","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","1044","Inf","Inf","0","-624","0.30426817047754","0","0.496343604044725","0","25.7033833970465","137.310421018084","1.85050981397398","9.5768311932433","69.4043844255299","137.450428876354","1.85248898751894","9.585763944062","69.4942088638391","40.8076422197716","28.5165204059917","29.1745727744498","Inf","28.5165204059917","43.7369389765702","31.1355702158709","31.8102328450783","Inf","31.1355702158709","4","8","1","1","","",NA,"-0.00123341161379997","FALSE","TRUE","FALSE","Aj"
"1329","1329","420","Inf","25","1","21","1800","Curve 155","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","28.6544108201892","12","5","1","0.195416718162086","0","0.371601514281938","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","1329","Inf","Inf","0","-909","0.30426817047754","0","0.496343604044725","0","25.7033833970465","137.310421018084","1.85050981397398","9.5768311932433","69.4043844255299","137.450428876354","1.85248898751894","9.585763944062","69.4942088638391","44.7420034767013","29.308457062839","28.6481384252815","Inf","28.6481384252815","47.5134207333048","31.7754966700279","31.1021553460848","Inf","31.1021553460848","4","8","1","1","","",NA,"0.00627239490771814","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 156","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.74726123199429","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","25","Inf","Inf","0","395","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","-1.74792747276277","-1.11454550981399","Inf","Inf","-1.74792747276277","2.45880987915736","7.23936946985042","Inf","Inf","2.45880987915736","4","8","1","1","","",NA,"0.000666240768477877","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 156","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.974206851392425","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","33","Inf","Inf","0","387","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","-0.974847685407973","1.01216378268065","Inf","Inf","-0.974847685407973","3.20554875914164","9.00202673699892","Inf","Inf","3.20554875914164","4","8","1","1","","",NA,"0.000640834015547487","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 156","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.220012469673869","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","41","Inf","Inf","0","379","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","-0.220628516778173","2.90582024885199","Inf","Inf","-0.220628516778173","3.93406965240207","10.5715253719837","Inf","Inf","3.93406965240207","4","8","1","1","","",NA,"0.000616047104303519","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 156","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.333667866798286","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","47","Inf","Inf","0","373","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","0.333070016627942","4.19525684430215","Inf","Inf","0.333070016627942","4.46890218773372","11.6402350416684","Inf","Inf","4.46890218773372","4","8","1","1","","",NA,"0.000597850170343861","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 156","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.877399252474739","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","53","Inf","Inf","0","367","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","0.87681927226196","5.3867658974005","Inf","Inf","0.87681927226196","4.99412444394321","12.6277804945091","Inf","Inf","4.99412444394321","4","8","1","1","","",NA,"0.000579980212779052","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 156","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.1949221696349","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","68","Inf","Inf","0","352","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","2.19438549035939","8.00396808474737","Inf","Inf","2.19438549035939","6.26679763770718","14.7969676379538","Inf","Inf","6.26679763770718","4","8","1","1","","",NA,"0.000536679275513485","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 156","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.29082722830475","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","81","Inf","Inf","0","339","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","3.29032656640364","9.93076709796423","Inf","Inf","3.29032656640364","7.32539705401615","16.3939354487247","Inf","Inf","7.32539705401615","4","8","1","1","","",NA,"0.000500661901109645","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 156","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5.36421456521289","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","107","Inf","Inf","0","313","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","5.36378204604678","13.0754719801377","385.748584523623","Inf","5.36378204604678","9.32820432939949","19.0003268973173","486.412794604753","Inf","9.32820432939949","4","8","1","1","","",NA,"0.000432519166108314","TRUE","FALSE","FALSE","Ac"
"132","132","420","Inf","25","1","21","1800","Curve 156","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.22171236835232","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","132","Inf","Inf","0","288","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","7.22134089662212","15.4485645574474","105.53358183087","Inf","7.22134089662212","11.1224711544703","20.9671913351477","128.763189607471","Inf","11.1224711544703","4","8","1","1","","",NA,"0.000371471730200135","TRUE","FALSE","FALSE","Ac"
"182","182","420","Inf","25","1","21","1800","Curve 156","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10.5870396527801","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","182","Inf","Inf","0","238","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","10.5867787839273","18.954487761104","58.7553137065657","Inf","10.5867787839273","14.3732395224054","23.8729674253726","69.0582167960804","Inf","14.3732395224054","4","8","1","1","","",NA,"0.00026086885283938","TRUE","FALSE","FALSE","Ac"
"240","240","420","Inf","25","1","21","1800","Curve 156","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13.9976096912627","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","240","Inf","Inf","0","180","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","13.9974609122091","21.7482771646217","46.4032065552397","Inf","13.9974609122091","17.6677105383533","26.1885134251817","53.2927288632313","Inf","17.6677105383533","4","8","1","1","","",NA,"0.000148779053603221","TRUE","FALSE","FALSE","Ac"
"388","388","420","Inf","25","1","21","1800","Curve 156","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","20.9127112180914","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","388","Inf","Inf","0","32","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","20.9127897067183","25.8984559278875","37.4422944441539","Inf","20.9127897067183","24.3474154836916","29.6282608240633","41.855558668389","Inf","24.3474154836916","4","8","1","1","","",NA,"-7.8488626904516e-05","TRUE","FALSE","FALSE","Ac"
"473","473","420","Inf","25","1","21","1800","Curve 156","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","24.0335692711056","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","473","Inf","Inf","0","-53","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","24.0337503280272","27.3211739502024","35.5121072881532","Inf","24.0337503280272","27.3620365835466","30.8074366850927","39.3919836731865","Inf","27.3620365835466","4","8","1","1","","",NA,"-0.000181056921544354","TRUE","FALSE","FALSE","Ac"
"659","659","420","Inf","25","1","21","1800","Curve 156","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","29.3271648231754","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","659","Inf","Inf","0","-239","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","29.410226766729","29.3301215348181","33.3366529683141","Inf","29.3301215348181","32.5553220112195","32.472490800312","36.6153643961909","Inf","32.472490800312","4","8","1","1","","",NA,"-0.00295671164272804","FALSE","TRUE","FALSE","Aj"
"853","853","420","Inf","25","1","21","1800","Curve 156","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","30.5912717784602","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","853","Inf","Inf","0","-433","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","33.5661866788768","30.5943390791726","32.2129466181025","Inf","30.5943390791726","36.5696771926887","33.5202984389382","35.1811330794374","Inf","33.5202984389382","4","8","1","1","","",NA,"-0.00306730071246264","FALSE","TRUE","FALSE","Aj"
"1044","1044","420","Inf","25","1","21","1800","Curve 156","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","31.4197779380014","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","1044","Inf","Inf","0","-624","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","36.708230449146","31.4219536293457","31.5579025969592","Inf","31.4219536293457","39.6046630819209","34.2062411798707","34.3450742204668","Inf","34.2062411798707","4","8","1","1","","",NA,"-0.00217569134428786","FALSE","TRUE","FALSE","Aj"
"1329","1329","420","Inf","25","1","21","1800","Curve 156","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","30.9567772805303","13","3","1","0.491069370172764","0","0.881082389032235","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","1329","Inf","Inf","0","-909","0.412962982535272","0","0.594960535248463","0","21.6877205956084","150.433627394309","2.07148257536687","10.3402657620698","62.8470424748682","150.587016261864","2.07369808564467","10.3499106034153","62.9283802799136","40.2485371238996","32.2469594719704","30.9590952122645","Inf","30.9590952122645","43.0243419874477","34.8900217741787","33.5807924277452","Inf","33.5807924277452","4","8","1","1","","",NA,"-0.00231793173416506","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 157","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.09739670068339","4","13","0","0.134514136205596","0","0.514578243138967","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","25","Inf","Inf","0","395",NA,NA,NA,NA,"31.8043847098507","57.720494237647","1.47502849780572",NA,"58.3075516963641","57.7793486400778","1.47660608326833",NA,"58.3830144084631","-2.09749479162723","-2.18337616085278",NA,"-1.47660608326833","-2.09749479162723","2.28120812841478","2.59674499503702",NA,"0","2.28120812841478","4","8","1","1","","",NA,"9.8090943841278e-05","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 157","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.36834309563533","4","13","0","0.134514136205596","0","0.514578243138967","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","33","Inf","Inf","0","387",NA,NA,NA,NA,"31.8043847098507","57.720494237647","1.47502849780572",NA,"58.3075516963641","57.7793486400778","1.47660608326833",NA,"58.3830144084631","-1.36885544069171","-1.35917324223126",NA,"Inf","-1.36885544069171","2.97400947806906","3.2412463993659",NA,"Inf","2.97400947806906","4","8","1","1","","",NA,"0.000512345056383978","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 157","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.657076014436172","4","13","0","0.134514136205596","0","0.514578243138967","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","41","Inf","Inf","0","379",NA,NA,NA,NA,"31.8043847098507","57.720494237647","1.47502849780572",NA,"58.3075516963641","57.7793486400778","1.47660608326833",NA,"58.3830144084631","-0.657992507159425","-0.620012702609157",NA,"Inf","-0.657992507159425","3.64990874035575","3.8192472715391",NA,"Inf","3.64990874035575","4","8","1","1","","",NA,"0.000916492723253781","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 157","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.134910102854407","4","13","0","0.134514136205596","0","0.514578243138967","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","47","Inf","Inf","0","373",NA,NA,NA,NA,"31.8043847098507","57.720494237647","1.47502849780572",NA,"58.3075516963641","57.7793486400778","1.47660608326833",NA,"58.3830144084631","-0.13612329444151","-0.113828437411579",NA,"Inf","-0.13612329444151","4.1461099055135","4.21506784241823",NA,"Inf","4.1461099055135","4","8","1","1","","",NA,"0.00121319158710276","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 157","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.355260047432295","4","13","0","0.134514136205596","0","0.514578243138967","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","53","Inf","Inf","0","367",NA,NA,NA,NA,"31.8043847098507","57.720494237647","1.47502849780572",NA,"58.3075516963641","57.7793486400778","1.47660608326833",NA,"58.3830144084631","0.376368574027189","0.355997841562849",NA,"Inf","0.355997841562849","4.63339494948771","4.58245758315837",NA,"Inf","4.58245758315837","4","8","1","1","","",NA,"-0.000737794130553748","FALSE","TRUE","FALSE","Aj"
"68","68","420","Inf","25","1","21","1800","Curve 157","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.39449851557339","4","13","0","0.134514136205596","0","0.514578243138967","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","68","Inf","Inf","0","352",NA,NA,NA,NA,"31.8043847098507","57.720494237647","1.47502849780572",NA,"58.3075516963641","57.7793486400778","1.47660608326833",NA,"58.3830144084631","1.6181945920815","1.39508642713239",NA,"Inf","1.39508642713239","5.81414196821407","5.39499298856769",NA,"Inf","5.39499298856769","4","8","1","1","","",NA,"-0.000587911558998844","FALSE","TRUE","FALSE","Aj"
"81","81","420","Inf","25","1","21","1800","Curve 157","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.1658848917017","4","13","0","0.134514136205596","0","0.514578243138967","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","81","Inf","Inf","0","339",NA,NA,NA,NA,"31.8043847098507","57.720494237647","1.47502849780572",NA,"58.3075516963641","57.7793486400778","1.47660608326833",NA,"58.3830144084631","2.6511355735613","2.16636532515892",NA,"Inf","2.16636532515892","6.7962779249993","5.99810943195363",NA,"Inf","5.99810943195363","4","8","1","1","","",NA,"-0.000480433457215934","FALSE","TRUE","FALSE","Aj"
"107","107","420","Inf","25","1","21","1800","Curve 157","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.43647884293954","4","13","0","0.134514136205596","0","0.514578243138967","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","107","Inf","Inf","0","313",NA,NA,NA,NA,"31.8043847098507","57.720494237647","1.47502849780572",NA,"58.3075516963641","57.7793486400778","1.47660608326833",NA,"58.3830144084631","4.60539861289169","3.43678925373284",NA,"Inf","3.43678925373284","8.65442087252092","6.99154198061329",NA,"Inf","6.99154198061329","4","8","1","1","","",NA,"-0.000310410793305849","FALSE","TRUE","FALSE","Aj"
"132","132","420","Inf","25","1","21","1800","Curve 157","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","4.40498221866184","4","13","0","0.134514136205596","0","0.514578243138967","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","132","Inf","Inf","0","288",NA,NA,NA,NA,"31.8043847098507","57.720494237647","1.47502849780572",NA,"58.3075516963641","57.7793486400778","1.47660608326833",NA,"58.3830144084631","6.3561758254727","4.40516889026233",NA,"Inf","4.40516889026233","10.319086408719","7.74878515649355",NA,"Inf","7.74878515649355","4","8","1","1","","",NA,"-0.000186671600498123","FALSE","TRUE","FALSE","Aj"
"182","182","420","Inf","25","1","21","1800","Curve 157","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5.85129458154303","4","13","0","0.134514136205596","0","0.514578243138967","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","182","Inf","Inf","0","238",NA,NA,NA,NA,"31.8043847098507","57.720494237647","1.47502849780572",NA,"58.3075516963641","57.7793486400778","1.47660608326833",NA,"58.3830144084631","9.52815175593954","5.85130590482303",NA,"Inf","5.85130590482303","13.3350492480535","8.87961994933215",NA,"Inf","8.87961994933215","4","8","1","1","","",NA,"-1.13232800060814e-05","FALSE","TRUE","FALSE","Aj"
