"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","VcMax","J","TPU","gm","rL","ag","as","J_lower","J_upper","rL_lower","rL_upper","TPU_lower","TPU_upper","VcMax_lower","VcMax_upper","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC"
"420","Inf","25","1","21","1800","Curve 104","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0.803310458236374","0","120.681036354043","1.51024571551708","14.7080021379516","83.7619665384991","83.4993984765102","120.811051693973","9.27223027378559","Inf","1.51320566156912","0.0001210570050112","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","4.70882820074037","0.276989894161198","0.52629829389919","0.654274629629177","40.4197477661996"
"420","Inf","25","1","21","1800","Curve 105","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0.497177313509164","0","84.2409095528536","1.43138044937048","5.45197768617421","33.3382236236939","34.7002814356603","83.6715654209918","5.92164553954187","Inf","2.85391344593799","0.717204718072497","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0107285582896127","0.000631091664094863","0.0251215378529035","0.0312301694019402","-63.0131003169434"
"420","Inf","25","1","21","1800","Curve 106","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.672810580779333","0","98.2661496790126","1.19515409884043","14.3762978215702","26.5904397550039","26.599236711963","80.1832697828697","5.40103616311585","Inf","1.23121653770381","0.0200149855910468","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.06049184995259","0.0623818735266231","0.249763635316719","0.310496940396665","15.0777410482037"
"420","Inf","25","1","21","1800","Curve 107","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.0317748347355519","0","150.589344546781","2.16280148076126","10.4309960161708","45.8170793931931","45.8512199433139","137.920241652629","9.31589343926145","Inf","2.24403292035673","0.0272722803869578","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.9573277079844","0.173960453410847","0.417085666753063","0.518505519211828","32.5121462865521"
"420","Inf","25","1","21","1800","Curve 108","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0","0.888535318044014","0","103.426809002715","0.941610781941563","13.0695249793306","85.151108879596","84.8616820483484","103.533347340907","7.94721602012482","Inf","0.942847072146356","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.55149701010395","0.150088059417879","0.387412002160335","0.481616313724747","30.0028475249415"
"420","Inf","25","1","21","1800","Curve 109","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0.827289828837384","0","192.262090002745","1.77971612802939","6.24995365967974","64.8151450383011","64.6624542717296","132.238949310174","6.25669843931039","Inf","1.784417043366","0","0.620400188300758",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.53753335740953","0.149266668082914","0.386350447240473","0.480296627797441","29.9095556110004"
"420","Inf","25","1","21","1800","Curve 110","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.133519335029414","0","115.440802491293","2.00990072537912","12.459624504745","30.7183747988893","30.8677109238701","92.8599440885362","6.2905960987257","Inf","2.19140801624484","0.0990495758035972","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.731838722837309","0.0430493366374888","0.207483340626395","0.257935637291961","8.77196635409922"
"420","Inf","25","1","21","1800","Curve 111","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0.580765032743802","0","96.8838937242515","0.698207798665389","4.48403031313792","65.6626910758205","65.4743199675493","111.882635460717","4.4886096131899","Inf","0.70015940255402","0","0.435543665160268",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.91476938015106","0.112633492950063","0.335609137167126","0.417216902402212","25.1224354634404"
"420","Inf","25","1","21","1800","Curve 112","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0.0442120596475434","0","159.465465593757","2.44660920487484","4.80069739352912","34.732894612127","36.7560975304135","73.2554537175766","5.53126242303652","Inf","4.54576059756162","1","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0128583071044606","0.000756371006144741","0.0275022000237207","0.0341897208162982","-59.9347252770371"
"420","Inf","25","1","21","1800","Curve 113","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0","0.273583069243468","0","68.371773868124","1.40264030764345","16.0596730940975","89.8357912356732","89.4812481196522","68.4390933369783","5.25256914566604","Inf","1.40357448076815","0","0.000110895389233949",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.156559674693115","0.00920939262900676","0.0959655804390655","0.119300870488752","-17.4441232935445"
"420","Inf","25","1","21","1800","Curve 114","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0.935860263666837","0","168.36587728255","2.15781073235208","7.33486738650128","94.2956845560111","94.0251429826438","183.009474612292","7.34226540393077","Inf","2.16184417232013","0","0.701859965347013",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.81308433419825","0.22429907848225","0.473602236568041","0.588764834532141","36.8327360489887"
"420","Inf","25","1","21","1800","Curve 115","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.782016366084572","0","166.445048425091","0.85788324852474","17.2814652800933","24.5872450704919","24.5712193157473","73.869706871309","4.99618068500435","Inf","0.86680450600506","0.00277904046025174","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.02527201769724","0.0603101186880729","0.245581185533568","0.30529747307075","14.5035686085331"
"420","Inf","25","1","21","1800","Curve 116","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0.0679932448419277","0","106.007301896787","2.42282807909185","4.35136454125866","71.3363640839234","71.112281486819","93.0958290773054","4.35564301184263","Inf","2.42607884017908","0","0.0509924703759356",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.05431930797315","0.120842312233714","0.347623808496648","0.432153098710204","26.3183407333814"
"420","Inf","25","1","21","1800","Curve 117","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.995810898336349","0","32.6928791903192","1.63093418085249","6.37119401136413","79.2820212185616","52.4669536403903","36.8220317576731","2.8122947249594","Inf","2.5538618910013","0.336863706092624","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0459617828331103","0.0027036342843006","0.0519964833839809","0.0646401105654927","-38.2797823282759"
"420","Inf","25","1","21","1800","Curve 118","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","3","4","0","0.896527682597516","0","88.2476820501965","1.53051355615258","5.03938680289313","63.5110435964307","65.2140020132322","98.5811298480084","5.755864076054","Inf","3.44504380625343","0.514898869494307","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0545140579556102","0.00320670929150648","0.0566278137623773","0.0703976096931566","-35.3787600493947"
"420","Inf","25","1","21","1800","Curve 119","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","6","4","0","0.590899194445228","0","56.1659242819063","0.687953567025252","3.34870817106217","57.7360097669298","59.224215147557","63.9761120058735","3.90012147914943","Inf","2.34764540583415","0.491147176147799","0.418226357593052",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00827785823926783","0.00048693283760399","0.0220665547289102","0.0274323270468651","-67.4216239035981"
"420","Inf","25","1","21","1800","Curve 120","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0.138241014196537","0","149.548166555329","1.66245464298641","7.5217965647392","72.9835359152639","72.7741628837775","126.362497868641","7.52925858007882","Inf","1.66557184823771","0","0.10367495267655",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","5.17268472528618","0.304275572075658","0.551611794721304","0.685743440315041","42.0169446103229"
"420","Inf","25","1","21","1800","Curve 121","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0.921300244284794","0","132.472321489104","1.83918539323844","12.3894522028975","62.2121894874144","64.152776992363","141.237126619782","10.244447107043","Inf","3.91308819554081","0.565764616454868","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0273467597916946","0.00160863292892321","0.0401077664414663","0.0498604961063589","-47.1063896146933"
"420","Inf","25","1","21","1800","Curve 122","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0","0.503905159879941","0","135.199346449808","0.729870372079313","12.6784037072957","56.8811375331134","58.6740660950309","143.181866822711","10.384918500566","Inf","2.62414920875504","0.564876153544609","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0289389877399388","0.00170229339646699","0.0412588583999483","0.051291491178042","-46.1443308367217"
"420","Inf","25","1","21","1800","Curve 123","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0.536643059625058","0","64.4064043388935","0.920583910276182","12.2385556657799","46.3440200608457","46.1984630974413","64.4742665761165","4.94852866306378","Inf","0.922022936490359","1.04373788956904e-05","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.26918236982244","0.0746577864601438","0.273235770828316","0.339676633636175","18.1316224074661"
"420","Inf","25","1","21","1800","Curve 124","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0.389310911104549","0","61.112265900732","1.14019948785193","11.5330366911739","69.9479079175508","69.6796718575819","61.1738360824124","4.69502595629377","Inf","1.14121842530041","0","4.86774359519884e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.310359413992161","0.018256436117186","0.135116379899648","0.167971700536446","-5.81112902292361"
"420","Inf","25","1","21","1800","Curve 125","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","15","0","0","0.875765788722783","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","43.5891171711599","30.1683252882791","2.49790180748492","Inf","2.28372643877273","0.0744200642405607","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0095725183139361","0.000563089312584477","0.0237295029991038","0.0294996430085273","-64.9513190643494"
"420","Inf","25","1","21","1800","Curve 126","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0.654796987321461","0","119.393898502178","2.33050166147761","3.78878570146859","49.9483220323455","49.8050316255572","85.7381625251137","3.79262051045641","Inf","2.33391067418998","0","0.491068290623581",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.0120072051255","0.0595298355956176","0.243987367696808","0.303316097514473","14.2821900189989"
"420","Inf","25","1","21","1800","Curve 127","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0.966855315836146","0","114.653243058571","1.29538598776795","2.08883947560564","86.3070525171934","91.1969457231236","59.0150645362413","4.98015529399215","Inf","6.49342244691","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","79.1142153496564","4.6537773735092","2.15726154499384","2.6818279951226","88.3844570087004"
"420","Inf","25","1","21","1800","Curve 128","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0.357724882134935","0","102.078673793026","2.46421812117565","17.1907489486411","103.619100423297","103.233356993582","102.182367029835","7.84244131259143","Inf","2.46673525707817","0","1.66779042253768e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.41754357746433","0.0833849163214311","0.288764465129335","0.358981333708736","20.0110167566533"
"420","Inf","25","1","21","1800","Curve 129","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.851458152991254","0","180.971568878321","2.25477284332504","10.551538476795","36.5845346783753","36.6712498470806","110.630561214768","7.60387687523766","Inf","2.37965416139693","0.0556803868212808","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.51361245451939","0.0890360267364347","0.298389052641739","0.370946265959149","21.1257687907385"
"420","Inf","25","1","21","1800","Curve 130","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0.113105350688566","0","81.7118439520476","2.06671531327534","14.1535368718952","94.6627798489062","94.2996919547621","81.7940609272186","6.27759736034086","Inf","2.06863059223703","0","5.3932802879649e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.522087052691701","0.0307110030995118","0.175245550869378","0.217858805962966","3.0306273442874"
"420","Inf","25","1","21","1800","Curve 131","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0.602733760351548","0","139.373859282164","1.12609607010148","4.78546337353066","61.0589458983159","60.8837798605199","100.159195154449","4.79029540633621","Inf","1.12842045136594","0","0.452023449265905",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.37501869112273","0.0808834524189841","0.284400162480587","0.353555793606858","19.4932277976923"
"420","Inf","25","1","21","1800","Curve 132","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","2","4","0","0.813316788355587","0","172.725562980841","0.875282881478779","9.78956172080711","109.849236202776","112.641737683461","191.271925224496","10.8277865791419","Inf","3.98691427458092","0.484350568686814","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0532204299946493","0.00313061352909702","0.0559518858403988","0.0695573210280879","-35.7870365962369"
"420","Inf","25","1","21","1800","Curve 133","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0.457368522286415","0","184.771272727265","0.842576805737335","13.7243264400586","106.510879896581","106.206256393073","184.974217585309","14.1967569376376","Inf","0.846368680690482","0.00015522528642036","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","14.0616840539838","0.827157885528456","0.909482207373216","1.13063473942672","59.0179954227115"
"420","Inf","25","1","21","1800","Curve 134","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0","0.121055510318838","0","121.499176164926","0.590732085653581","13.7678998697177","50.9731977802003","52.5795594564941","128.652464261364","9.33086105551381","Inf","2.28784959108791","0.564764717108176","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0232384177803806","0.00136696575178709","0.0369724999396456","0.0459628484167382","-49.8738400479371"
"420","Inf","25","1","21","1800","Curve 135","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0.469654417039128","0","174.940715329465","1.54910143668763","8.07376495102421","86.5846203069668","88.7075269214729","159.236256189881","8.84632190790193","Inf","3.92401161292136","0.469197015431593","0.300627078151008",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0256429533105349","0.00150840901826676","0.038838241698959","0.0482822697652564","-48.1999867073549"
"420","Inf","25","1","21","1800","Curve 136","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.985366836577887","0","171.614149957034","1.424647369124","16.3823125686496","53.4118331881473","54.7749206841975","162.374236940147","11.4875912806914","Inf","2.84145873989803","0.450581504103766","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.037133152791686","0.00218430310539329","0.0467365285980173","0.0581011287573705","-41.9058834565843"
"420","Inf","25","1","21","1800","Curve 137","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.676411775260931","0","20.9596414709929","1.25037647830555","7.93900680592284","58.6091980551137","33.6666385053263","20.9082495303323","1.59730558135979","Inf","1.23337217739075","0","0.0132297162246236",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00146626256342963","8.62507390252722e-05","0.0092871275982013","0.0115454145302549","-96.8463727436106"
"420","Inf","25","1","21","1800","Curve 138","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0.302111931374529","0","153.415994697809","1.32895682013128","3.398609903045","41.1314235009486","41.0134271517675","66.9545723152808","3.40203074371204","Inf","1.33113293797958","0","0.226569198624578",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.00797193285109","0.0592924666382994","0.243500444842097","0.302710772978716","14.214268802755"
"420","Inf","25","1","21","1800","Curve 139","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0.406599593801657","0","77.2142923558364","1.75878695076331","15.7927362623066","84.6026978947921","84.2877255966233","77.2927028608385","5.93217089724303","Inf","1.7605703710134","0","1.83374205355025e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.606242662687997","0.0356613330992939","0.188842085085115","0.234761515873604","5.57120930703492"
"420","Inf","25","1","21","1800","Curve 140","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","9","1","0","0.87235410208581","0","93.7325292732101","0.704661747065838","6.48111533466727","100.47161236906","100.104115386322","93.9904454460007","7.03370658174572","Inf","0.732179524343365","0.00494250549320775","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.934171468809504","0.0549512628711473","0.234416857054153","0.291418391634231","12.921663653387"
"420","Inf","25","1","21","1800","Curve 141","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0.661872728277231","0","129.239786050306","1.27985867554788","10.7311693112552","93.7811090515461","93.4870705744351","129.378944972999","9.92986573034909","Inf","1.28266449602867","0.00010802494743882","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","5.03671329416644","0.296277252598026","0.544313560916891","0.676670545200841","41.5640969481396"
"420","Inf","25","1","21","1800","Curve 142","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0.0639718009717763","0","122.209137218003","0.610101157331373","16.5805560694262","92.235490741441","91.9454163819793","122.337472055812","9.39558618470959","Inf","0.611552105652917","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","4.21729563109895","0.248076213594056","0.498072498331373","0.619185361517927","38.5455825874288"
"420","Inf","25","1","21","1800","Curve 143","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.649634313735878","0","50.1906682173954","1.74645392872393","15.352088638451","118.366160873673","73.6428454765342","53.6229496234189","4.07927297732017","Inf","2.42459999798845","0.172126814939318","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.117741549267226","0.0069259734863074","0.0832224337922618","0.103459060531746","-22.2881931105657"
"420","Inf","25","1","21","1800","Curve 144","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0","0.163048553509871","0","92.7224849223159","0.863124086125754","17.0581800957024","115.828797601978","115.37215318432","92.8151732127401","7.12409993051497","Inf","0.863586388863378","0","6.99696783549783e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.428405836748636","0.0252003433381551","0.158746160073732","0.197347371806586","-0.331350091510487"
"420","Inf","25","1","21","1800","Curve 145","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0.10867865578155","0","69.2075005249586","2.48161467888858","12.5609672245383","74.433034013724","73.8066305918901","69.185932448999","5.30215419101535","Inf","2.46021737823309","0","0.00541043443900981",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.469098203067508","0.0275940119451475","0.166114454353459","0.206507363519937","1.21124982773847"
"420","Inf","25","1","21","1800","Curve 146","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","3","5","0","0.910503563939128","0","130.354180457769","2.31339224056806","6.04639824822545","107.41483740136","109.840530463025","152.11728312409","7.01307300789618","Inf","5.11397829865834","0.447095824658944","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.129735965951388","0.00763152740890518","0.087358613822022","0.108601007006627","-20.6390334451747"
"420","Inf","25","1","21","1800","Curve 147","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0","0.126673090728","0","61.8461623028852","1.03109267883701","7.26767426399514","52.2229282675544","52.0455745265609","61.9103946915469","4.75171852784652","Inf","1.03242367180542","2.58660348779552e-05","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.863992735206664","0.0508231020709802","0.225439796999066","0.2802584416386","11.5940376648393"
"420","Inf","25","1","21","1800","Curve 148","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0.363751879524207","0","53.3133630999597","0.837434148266911","6.72547081429511","38.7660103153903","38.6444779825036","53.3708415263495","4.09690519561394","Inf","0.838936211684864","0.000113621264000393","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.854158384909426","0.050244610877025","0.224153096960593","0.27865886360296","11.3994264005747"
"420","Inf","25","1","21","1800","Curve 149","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0.570613152069272","0","65.7182084472384","1.01662604964571","11.7795393117331","77.0801862186054","76.7848808365571","65.7844648268515","5.04888920753299","Inf","1.01750885917313","0","4.61872600431435e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.31657774599507","0.0186222203526512","0.136463256419635","0.169646087754657","-5.47388593834623"
"420","Inf","25","1","21","1800","Curve 150","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.745289999501547","0","35.5356894960161","0.790554148261435","5.3078426746279","88.2901092044776","57.5919909021198","35.8232619057887","2.7789213537169","Inf","0.837036084817791","0.0163711736499649","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00136531872967652","8.03128664515602e-05","0.00896174460981567","0.0111409103988879","-98.0589621121319"
"420","Inf","25","1","21","1800","Curve 151","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0.669021091378527","0","133.196251628175","0.918772378498688","16.1590374428034","21.8274092925712","21.8802989838424","65.839340154197","4.44953332686316","Inf","0.993976973938018","0.0566021287058414","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.530733416612676","0.0312196127419221","0.17669072624765","0.219655394696634","3.30986107060819"
"420","Inf","25","1","21","1800","Curve 152","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0.831270136516541","0","47.1772650773637","0.746061874853913","12.7979703799821","55.5995871906634","55.3871898549729","47.2251307072604","3.62453518614471","Inf","0.74678463072588","0","2.51580496229694e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.159063058262683","0.00935665048604017","0.09672978076084","0.120250896145851","-17.1744442831258"
"420","Inf","25","1","21","1800","Curve 153","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0.867173794867704","0","39.8892787069315","1.34419232832734","6.80378706719726","44.5132646384882","44.104123929502","39.8663294439756","3.05397217086609","Inf","1.32872526566217","0","0.0067696032176269",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.128338894782394","0.0075493467519055","0.0868869768832217","0.108014685357802","-20.8230919916873"
"420","Inf","25","1","21","1800","Curve 154","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0.285867560232291","0","33.8027867031982","0.58494548286777","10.1401861339808","72.0845310559962","55.3642463134101","34.1312295318236","2.66363879787772","Inf","0.638699471624821","0.0200466229289886","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00166815042625542","9.81264956620838e-05","0.00990588187200331","0.0123146270244167","-94.6533932435905"
"420","Inf","25","1","21","1800","Curve 155","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","3","2","0","0.354218158182921","0","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","71.1371771208269","145.02239838856","9.98736618690019","Inf","3.76018924115388","0.57670374840881","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0634203715732682","0.00373061009254519","0.0610787204560245","0.0759308127497827","-32.8062092863209"
"420","Inf","25","1","21","1800","Curve 156","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0.180741767487489","0","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","66.4665134786516","154.549850038839","11.4508487800968","Inf","5.80654812898601","0.908672081411709","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0423801078613599","0.00249294752125647","0.0499294254048298","0.0620704203168099","-39.6590117977568"
