"curve_identifier","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_RL","true_Vcmax","true_J","true_Tp","true_alpha_old","true_alpha_g","true_alpha_s","J","J_lower","J_upper","RL","RL_lower","RL_upper","Tp","Tp_lower","Tp_upper","Vcmax","Vcmax_lower","Vcmax_upper","alpha_old","alpha_old_lower","alpha_old_upper","alpha_g","alpha_g_lower","alpha_g_upper","alpha_s","alpha_s_lower","alpha_s_upper","AIC","RSS","RMSE","package","false_negative_Vcmax","false_negative_Tp","false_negative_J","false_positive_Vcmax","false_positive_Tp","false_positive_J","Vcmax_diff_rel","Tp_diff_rel","RL_diff_rel","J_diff_rel","Vcmax_diff_abs_upper","Tp_diff_abs_upper","RL_diff_abs_upper","J_diff_abs_upper","Vcmax_diff_abs_lower","Tp_diff_abs_lower","RL_diff_abs_lower","J_diff_abs_lower","Vcmax_diff_abs","Tp_diff_abs","RL_diff_abs","J_diff_abs","true_Vcmax_in_confidence_interval","true_Tp_in_confidence_interval","true_RL_in_confidence_interval","true_J_in_confidence_interval"
"Curve 136",17,0,0,1.424647369124,53.4118331881473,171.614149957034,16.3823125686496,0,0,0,154.39211764511,NA,NA,1.42617107051838,1.42617107051837,1.42617107051838,NA,NA,NA,53.4809597707818,53.4809597707818,53.4809597707818,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.0745086413323,0.126454829577658,0.0862468514609146,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.129421850006545,NA,0.106952880228794,-10.0353218637482,0.0691265826345173,NA,0.00152370139438385,NA,0.0691265826345031,NA,0.00152370139437985,NA,0.0691265826345102,NA,0.00152370139438185,-17.2220323119239,TRUE,FALSE,TRUE,FALSE
"Curve 137",0,17,0,1.25037647830555,58.6091980551137,20.9596414709929,7.93900680592284,0,0,0,21.0392327572654,NA,NA,1.26169530276111,1.23400585752976,1.28938474799245,1.61361375385833,NA,NA,32.9517840393491,30.6221539455814,35.2814141331167,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.953556512,0.000762885700460009,0.00669892748421895,"plantecophys",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-43.7771115578777,-79.6748662231338,0.905233315880441,0.37973591477035,-23.3277839219969,NA,0.0390082696868999,NA,-27.9870441095322,NA,-0.016370620775791,NA,-25.6574140157646,-6.32539305206451,0.0113188244555544,0.0795912862724606,FALSE,FALSE,TRUE,FALSE
"Curve 138",11,0,6,1.32895682013128,41.1314235009486,153.415994697809,3.398609903045,0,0,0,56.5584307435545,NA,NA,1.33037817772741,1.33037817772741,1.33037817772741,3.40177994277748,NA,NA,41.1846565501775,41.1846565501775,41.1846565501776,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27886450278324,0.710915925407818,0.204495926236976,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.129421850006552,0.0932745982303232,0.106952880229085,-63.1339412458523,0.0532330492289645,NA,0.00142135759613171,NA,0.0532330492289503,NA,0.00142135759613082,NA,0.0532330492289574,0.0031700397324812,0.00142135759613127,-96.8575639542547,TRUE,FALSE,TRUE,FALSE
"Curve 139",7,10,0,1.75878695076331,84.6026978947921,77.2142923558364,15.7927362623066,0,0,0,77.2930235083627,NA,NA,1.76066802406425,1.76066802406425,1.76066802406425,NA,NA,NA,84.712192271563,84.712192271563,84.712192271563,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.37687057778,0.000464805553941196,0.00522891032367276,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006589,NA,0.106952880229111,0.101964481087892,0.109494376770954,NA,0.00188107330093601,NA,0.109494376770897,NA,0.00188107330093423,NA,0.109494376770925,NA,0.00188107330093512,0.0787311525263164,TRUE,FALSE,TRUE,FALSE
"Curve 140",7,6,4,0.704661747065838,100.47161236906,93.7325292732101,6.48111533466727,0,0,0,93.8281031602941,NA,NA,0.705415403100198,0.705415403100197,0.7054154031002,6.48716056895652,NA,NA,100.601644588519,100.601644588519,100.601644588519,NA,NA,NA,NA,NA,NA,NA,NA,NA,-123.716641811017,0.000381901233144456,0.00473970235566139,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006611,0.0932745982303264,0.106952880229148,0.101964481087969,0.130032219459551,NA,0.000753656034361172,NA,0.130032219459466,NA,0.00075365603435873,NA,0.130032219459508,0.00604523428925496,0.000753656034359951,0.0955738870840577,TRUE,FALSE,TRUE,FALSE
"Curve 141",10,7,0,1.27985867554788,93.7811090515461,129.239786050306,10.7311693112552,0,0,0,129.371564727511,NA,NA,1.28122752126423,1.28122752126423,1.28122752126424,NA,NA,NA,93.9024822978373,93.9024822978373,93.9024822978373,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.8867419571712,0.00164540916952288,0.0098381286166535,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006565,NA,0.106952880228967,0.101964481087931,0.121373246291199,NA,0.00136884571635965,NA,0.121373246291171,NA,0.00136884571635787,NA,0.121373246291185,NA,0.00136884571635876,0.131778677205347,TRUE,FALSE,TRUE,FALSE
"Curve 142",10,7,0,0.610101157331373,92.235490741441,122.209137218003,16.5805560694262,0,0,0,122.33374713061,NA,NA,0.610753678091449,0.610753678091447,0.61075367809145,NA,NA,NA,92.3548636199212,92.3548636199212,92.3548636199212,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.4838775441198,0.00286079271618081,0.0129723523110199,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006549,NA,0.106952880228838,0.101964481087965,0.119372878480206,NA,0.000652520760076936,NA,0.119372878480178,NA,0.000652520760073827,NA,0.119372878480192,NA,0.000652520760075381,0.124609912606417,TRUE,FALSE,TRUE,FALSE
"Curve 143",0,17,0,1.74645392872393,118.366160873673,50.1906682173954,15.352088638451,0,0,0,50.3812602104801,NA,NA,1.77222387573774,1.70591779122511,1.83852996025038,3.86401421336395,NA,NA,78.9074594705787,73.3288482492288,84.4860706919286,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.2637236479953,0.00437459391022823,0.0160414791569492,"plantecophys",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-33.3361334961322,-74.8306936967123,1.47555836372061,0.379735914770441,-33.8800901817443,NA,0.0920760315264486,NA,-45.0373126244442,NA,-0.0405361374988225,NA,-39.4587014030942,-11.488074425087,0.0257699470138131,0.190591993084723,FALSE,FALSE,TRUE,FALSE
"Curve 144",5,12,0,0.863124086125754,115.828797601978,92.7224849223159,17.0581800957024,0,0,0,92.8170289229188,NA,NA,0.864047222195817,0.864047222195817,0.864047222195817,NA,NA,NA,115.978705374675,115.978705374675,115.978705374675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-130.909543264238,0.000250147357197896,0.00383595495586245,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006585,NA,0.106952880229135,0.101964481087953,0.149907772696878,NA,0.000923136070063002,NA,0.149907772696849,NA,0.00092313607006278,NA,0.149907772696864,NA,0.000923136070062891,0.0945440006028946,TRUE,FALSE,TRUE,FALSE
"Curve 145",7,10,0,2.48161467888858,74.433034013724,69.2075005249586,12.5609672245383,0,0,0,69.2780675937428,NA,NA,2.48426883726384,2.48426883726384,2.48426883726384,NA,NA,NA,74.5293666233606,74.5293666233605,74.5293666233606,NA,NA,NA,NA,NA,NA,NA,NA,NA,-133.242080137662,0.00021807567195809,0.00358161705147508,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006602,NA,0.10695288022911,0.101964481087909,0.096332609636633,NA,0.00265415837526062,NA,0.0963326096365762,NA,0.00265415837525884,NA,0.0963326096366046,NA,0.00265415837525973,0.0705670687841859,TRUE,FALSE,TRUE,FALSE
"Curve 146",9,0,8,2.31339224056806,107.41483740136,130.354180457769,6.04639824822545,0,0,0,110.168083198767,NA,NA,2.31586648020035,2.31586648020035,2.31586648020035,6.05203800189889,NA,NA,107.553855671107,107.553855671107,107.553855671107,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4491981903751,15.2967754846747,0.948583324030063,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.129421850006607,0.0932745982302978,0.106952880229121,-15.4855772082751,0.13901826974643,NA,0.00247423963228455,NA,0.13901826974643,NA,0.00247423963228455,NA,0.13901826974643,0.00563975367343605,0.00247423963228455,-20.1860972590021,TRUE,FALSE,TRUE,FALSE
"Curve 147",9,8,0,1.03109267883701,52.2229282675544,61.8461623028852,7.26767426399514,0,0,0,61.9092234213502,NA,NA,1.03219546215486,1.03219546215486,1.03219546215486,NA,NA,NA,52.2905161474459,52.2905161474459,52.2905161474459,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.996415479484,0.000221249933622518,0.00360758949685177,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006591,NA,0.106952880229085,0.101964481087977,0.0675878798914908,NA,0.00110278331784786,NA,0.0675878798914766,NA,0.00110278331784697,NA,0.0675878798914837,NA,0.00110278331784741,0.0630611184649652,TRUE,FALSE,TRUE,FALSE
"Curve 148",10,7,0,0.837434148266911,38.7660103153903,53.3133630999597,6.72547081429511,0,0,0,53.3677237939951,NA,NA,0.838329808208504,0.838329808208504,0.838329808208505,NA,NA,NA,38.8161820031142,38.8161820031142,38.8161820031142,NA,NA,NA,NA,NA,NA,NA,NA,NA,-129.241772972072,0.000275931958414959,0.00402880772331818,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006556,NA,0.106952880229004,0.101964481088005,0.0501716877239176,NA,0.00089565994159313,NA,0.0501716877239033,NA,0.000895659941592242,NA,0.0501716877239105,NA,0.000895659941592686,0.054360694035438,TRUE,FALSE,TRUE,FALSE
"Curve 149",6,11,0,1.01662604964571,77.0801862186054,65.7182084472384,11.7795393117331,0,0,0,65.7852176774619,NA,NA,1.01771336048697,1.01771336048697,1.01771336048697,NA,NA,NA,77.179944821598,77.179944821598,77.179944821598,NA,NA,NA,NA,NA,NA,NA,NA,NA,-129.181989160175,0.000276904035149874,0.00403589799869557,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006599,NA,0.106952880229193,0.101964481087899,0.0997586029926651,NA,0.00108731084125657,NA,0.0997586029926367,NA,0.00108731084125613,NA,0.0997586029926509,NA,0.00108731084125635,0.0670092302234906,TRUE,FALSE,TRUE,FALSE
"Curve 150",0,17,0,0.790554148261435,88.2901092044776,35.5356894960161,5.3078426746279,0,0,0,35.6706312715938,NA,NA,0.80832266181364,0.761377033978366,0.855268289648915,2.73577567645741,NA,NA,55.8675761502239,51.9178420019909,59.8173102984569,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.0036378932573,0.00219291235773596,0.0113575897343012,"plantecophys",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-36.7227239227488,-48.4578604875625,2.2476023421395,0.379735914770419,-28.4727989060207,NA,0.0647141413874797,NA,-36.3722672024868,NA,-0.0291771142830697,NA,-32.4225330542538,-2.57206699817049,0.017768513552205,0.134941775577673,FALSE,FALSE,TRUE,FALSE
"Curve 151",17,0,0,0.918772378498688,21.8274092925712,133.196251628175,16.1590374428034,0,0,0,63.0942572503665,NA,NA,0.919755032020242,0.919755032020242,0.919755032020243,NA,NA,NA,21.8556587294862,21.8556587294862,21.8556587294862,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.4999468496302,0.0211185860171394,0.0352458474960396,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.129421850006567,NA,0.106952880229129,-52.6306059824435,0.0282494369149546,NA,0.000982653521554577,NA,0.0282494369149475,NA,0.000982653521553467,NA,0.0282494369149511,NA,0.000982653521554022,-70.1019943778089,TRUE,FALSE,TRUE,FALSE
"Curve 152",6,11,0,0.746061874853913,55.5995871906634,47.1772650773637,12.7979703799821,0,0,0,47.2253691308913,NA,NA,0.746859809517361,0.74685980951736,0.746859809517361,NA,NA,NA,55.6715452050016,55.6715452050016,55.6715452050016,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.255526516305,0.000162379065292804,0.00309058404239491,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006594,NA,0.106952880229142,0.101964481087896,0.0719580143381933,NA,0.000797934663448019,NA,0.0719580143381791,NA,0.000797934663447575,NA,0.0719580143381862,NA,0.000797934663447797,0.0481040535275952,TRUE,FALSE,TRUE,FALSE
"Curve 153",7,10,0,1.34419232832734,44.5132646384882,39.8892787069315,6.80378706719726,0,0,0,39.9299516029747,NA,NA,1.3456299807383,1.3456299807383,1.3456299807383,NA,NA,NA,44.5708745290816,44.5708745290816,44.5708745290816,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.860909843009,0.00045175782760254,0.00515499659155784,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.12942185000656,NA,0.106952880229102,0.101964481087929,0.0576098905934614,NA,0.00143765241096516,NA,0.057609890593433,NA,0.00143765241096427,NA,0.0576098905934472,NA,0.00143765241096472,0.0406728960432403,TRUE,FALSE,TRUE,FALSE
"Curve 154",0,17,0,0.58494548286777,72.0845310559962,33.8027867031982,10.1401861339808,0,0,0,33.9311480245035,NA,NA,0.601668839939891,0.557012522112108,0.646325157767674,2.60236519878009,NA,NA,53.1431861042802,49.3860612858065,56.900310922754,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.703443560742,0.00198425183824982,0.0108037352969997,"plantecophys",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-26.2765737311963,-74.3361200238789,2.85895994787968,0.379735914770486,-15.1842201332422,NA,0.0613796748999041,NA,-22.6984697701897,NA,-0.0279329607556623,NA,-18.941344951716,-7.53782093520066,0.0167233570721209,0.128361321305306,FALSE,FALSE,TRUE,FALSE
"Curve 155",12,1,4,1.41789909963263,68.9614117628662,135.478994209203,9.54036061992869,0,0,0,135.617134662631,NA,NA,1.41941558355843,1.41941558355843,1.41941558355844,9.54925935296665,NA,NA,69.0506628977604,69.0506628977604,69.0506628977604,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.8389061195753,0.0108390559478403,0.0252505747725382,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006619,0.093274598230311,0.106952880229267,0.101964481087879,0.089251134894198,NA,0.00151648392580328,NA,0.0892511348941696,NA,0.00151648392580062,NA,0.0892511348941838,0.00889873303796129,0.00151648392580195,0.138140453428491,TRUE,FALSE,TRUE,FALSE
"Curve 156",14,0,3,2.35707173747709,63.1311781967524,151.631363155949,10.2993924174644,0,0,0,NA,NA,NA,2.35959269358939,2.35959269358939,2.35959269358939,10.308999134362,NA,NA,63.2128837355056,63.2128837355056,63.2128837355056,NA,NA,NA,NA,NA,NA,NA,NA,NA,-192.077073809123,6.8480239825422e-06,0.00063468491407118,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006585,0.0932745982303246,0.106952880229101,NA,0.081705538753198,NA,0.00252095611229874,NA,0.0817055387531838,NA,0.00252095611229697,NA,0.0817055387531909,0.00960671689755443,0.00252095611229786,NA,TRUE,FALSE,TRUE,FALSE
"Curve 157",7,10,0,1.45919942414155,58.325326332124,57.6599195636576,14.1835707739554,0,0,0,57.7187122014364,NA,NA,1.46076007995396,1.46076007995396,1.46076007995396,NA,NA,NA,58.4008120484854,58.4008120484854,58.4008120484854,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.544136778584,0.000879047372456019,0.00719087400584944,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.12942185000661,NA,0.106952880229138,0.101964481087917,0.0754857163614417,NA,0.00156065581240683,NA,0.0754857163614133,NA,0.00156065581240594,NA,0.0754857163614275,NA,0.00156065581240639,0.0587926377787937,TRUE,FALSE,TRUE,FALSE
"Curve 158",13,0,4,1.22314740349306,88.7319433557568,195.259994011396,12.8534174352139,0,0,0,NA,NA,NA,1.22445559487054,1.22445559487054,1.22445559487055,12.8654064086855,NA,NA,88.8467818783947,88.8467818783946,88.8467818783947,NA,NA,NA,NA,NA,NA,NA,NA,NA,-203.327341040522,3.53311428451803e-06,0.00045588403353317,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006612,0.09327459823032,0.106952880229282,NA,0.114838522637854,NA,0.00130819137748706,NA,0.114838522637825,NA,0.00130819137748395,NA,0.114838522637839,0.0119889734715617,0.0013081913774855,NA,TRUE,FALSE,TRUE,FALSE
"Curve 159",0,17,0,2.18158109048381,61.5672701072181,24.9746667933417,9.62156950024888,0,0,0,25.0695045727503,NA,NA,2.19580792158806,2.16281429098124,2.22880155219488,1.92271732756199,NA,NA,39.2640221335768,36.4881284989404,42.0399157682132,NA,NA,NA,NA,NA,NA,NA,NA,NA,-105.994606659039,0.00108315643136494,0.00798217289952664,"plantecophys",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-36.2258192296015,-80.0165936803527,0.652133957628539,0.379735914770506,-19.5273543390049,NA,0.0472204617110688,NA,-25.0791416082776,NA,-0.0187667995025729,NA,-22.3032479736413,-7.69885217268689,0.0142268311042479,0.0948377794085822,FALSE,FALSE,TRUE,FALSE
"Curve 160",12,0,5,1.56634306973545,68.1650531928753,142.807128043426,8.76235975036398,0,0,0,NA,NA,NA,1.5680183187628,1.5680183187628,1.56801831876281,8.77053280621663,NA,NA,68.2532736657756,68.2532736657756,68.2532736657756,NA,NA,NA,NA,NA,NA,NA,NA,NA,-236.640212938705,4.97877615427723e-07,0.00017113421211018,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006644,0.0932745982303492,0.106952880229389,NA,0.0882204729002467,NA,0.00167524902735772,NA,0.0882204729002183,NA,0.00167524902735328,NA,0.0882204729002325,0.00817305585264982,0.0016752490273555,NA,TRUE,FALSE,TRUE,FALSE
"Curve 161",7,10,0,1.82396402273793,78.1886568096234,75.0609642475378,17.5170172692649,0,0,0,75.1374997702324,NA,NA,1.82591480479459,1.82591480479459,1.82591480479459,NA,NA,NA,78.2898500157617,78.2898500157617,78.2898500157617,NA,NA,NA,NA,NA,NA,NA,NA,NA,-125.515918405474,0.000343546414060083,0.00449539904700012,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006591,NA,0.106952880229143,0.101964481087968,0.101193206138333,NA,0.00195078205666199,NA,0.101193206138305,NA,0.0019507820566611,NA,0.101193206138319,NA,0.00195078205666155,0.0765355226946269,TRUE,FALSE,TRUE,FALSE
"Curve 162",13,0,4,0.815494361438323,24.2502240682952,89.170501748682,3.25319628333673,0,0,0,NA,NA,NA,0.816366556145988,0.816366556145988,0.816366556145988,3.25623068909966,NA,NA,24.2816091569151,24.2816091569151,24.2816091569151,NA,NA,NA,NA,NA,NA,NA,NA,NA,-259.919852036486,1.26591296523332e-07,8.62933766537945e-05,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006605,0.0932745982303297,0.106952880229209,NA,0.0313850886199347,NA,0.000872194707665308,NA,0.0313850886199347,NA,0.000872194707664864,NA,0.0313850886199347,0.00303440576292635,0.000872194707665086,NA,TRUE,FALSE,TRUE,FALSE
"Curve 163",9,0,8,0.648698468741495,42.405691243941,176.404001684627,2.55212418634444,0,0,0,46.0498533859958,NA,NA,0.649392270437816,0.649392270437816,0.649392270437817,2.5545046699256,NA,NA,42.460573474057,42.460573474057,42.460573474057,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9265507334657,2.54007143117499,0.386543615313596,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.129421850006612,0.0932745982303204,0.106952880229127,-73.8952331317725,0.0548822301160072,NA,0.000693801696321494,NA,0.054882230115993,NA,0.00069380169632105,NA,0.0548822301160001,0.00238048358115162,0.000693801696321272,-130.354148298631,TRUE,FALSE,TRUE,FALSE
"Curve 164",10,0,7,2.20908035086235,117.978489172412,181.694737538672,7.63118270931765,0,0,0,134.894184775259,NA,NA,2.21144302592417,2.21144302592417,2.21144302592417,7.63830066432999,NA,NA,118.131179115709,118.131179115709,118.131179115709,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.3723608184605,14.3578765300369,0.919010866287831,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.129421850006545,0.0932745982303084,0.106952880229071,-25.7577921063632,0.152689943296721,NA,0.00236267506182264,NA,0.152689943296693,NA,0.00236267506182086,NA,0.152689943296707,0.00711795501233681,0.00236267506182175,-46.8005527634134,TRUE,FALSE,TRUE,FALSE
"Curve 165",17,0,0,1.79519496078836,28.9136084751226,185.739858824061,16.9930271752737,0,0,0,83.5776077093418,NA,NA,1.79711497350465,1.79711497350465,1.79711497350465,NA,NA,NA,28.9510290021148,28.9510290021148,28.9510290021148,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.9409869726232,0.037056555183496,0.0466883000733059,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.129421850006549,NA,0.106952880228965,-55.0028689380511,0.0374205269921575,NA,0.00192001271628928,NA,0.0374205269921504,NA,0.0019200127162875,NA,0.0374205269921539,NA,0.00192001271628839,-102.162251114719,TRUE,FALSE,TRUE,FALSE
"Curve 166",9,0,8,1.49232500244398,80.433426022646,174.324752151337,3.70512637685984,0,0,0,70.7799737901632,NA,NA,1.49392108701647,1.49392108701647,1.49392108701647,3.70858231860179,NA,NA,80.5375244506282,80.5375244506282,80.5375244506282,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3067856457314,11.9887741853584,0.839774976349877,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.129421850006559,0.0932745982303291,0.106952880229123,-59.3976340613313,0.10409842798218,NA,0.00159608457249338,NA,0.104098427982152,NA,0.00159608457249294,NA,0.104098427982166,0.00345594174194197,0.00159608457249316,-103.544778361174,TRUE,FALSE,TRUE,FALSE
"Curve 167",12,5,0,1.70010341107845,27.5430764857447,54.9500615411205,16.7447303579561,0,0,0,55.0060910862284,NA,NA,1.70192172064348,1.70192172064348,1.70192172064348,NA,NA,NA,27.5787232448813,27.5787232448813,27.5787232448813,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.2895545658532,0.00552668593174224,0.0180305067165464,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006623,NA,0.106952880229212,0.101964481087922,0.0356467591365934,NA,0.00181830956502416,NA,0.0356467591365863,NA,0.00181830956502282,NA,0.0356467591365899,NA,0.00181830956502349,0.0560295451078971,TRUE,FALSE,TRUE,FALSE
"Curve 168",11,0,6,1.44454437169479,98.5155454213964,183.255855886196,7.84919207576662,0,0,0,132.798979084539,NA,NA,1.44608935350651,1.44608935350651,1.44608935350651,7.85651337813962,NA,NA,98.6430460628248,98.6430460628248,98.6430460628249,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3104671010892,6.65888457620611,0.625858684303419,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.129421850006591,0.0932745982303031,0.106952880229122,-27.5335686042094,0.127500641428469,NA,0.00154498181171681,NA,0.127500641428441,NA,0.0015449818117137,NA,0.127500641428455,0.00732130237299611,0.00154498181171525,-50.4568768016568,TRUE,FALSE,TRUE,FALSE
"Curve 169",0,17,0,2.22743281641742,65.4809527087491,26.9852678525494,10.007815376278,0,0,0,27.0877406062825,NA,NA,2.24266618628393,2.2070163829564,2.27831598961146,2.07750688000494,NA,NA,42.4249966179919,39.425627942498,45.4243652934859,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.362017252685,0.00126457690095948,0.00862478269448155,"plantecophys",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-35.2101720225531,-79.2411550184134,0.68389806212023,0.37973591477032,-20.0565874152632,NA,0.0508831731940349,NA,-26.0553247662511,NA,-0.0204164334610173,NA,-23.0559560907572,-7.93030849627307,0.0152333698665088,0.1024727537331,FALSE,FALSE,TRUE,FALSE
"Curve 170",6,11,0,1.58820024770685,107.692234490183,94.6390750314342,9.2426466431655,0,0,0,94.7355732731964,NA,NA,1.58989887361557,1.58989887361557,1.58989887361557,NA,NA,NA,107.831611772374,107.831611772374,107.831611772374,NA,NA,NA,NA,NA,NA,NA,NA,NA,-101.393294431516,0.00141984090323853,0.00913893063392419,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006596,NA,0.106952880229155,0.101964481087961,0.139377282190651,NA,0.00169862590872949,NA,0.139377282190623,NA,0.0016986259087286,NA,0.139377282190637,NA,0.00169862590872905,0.096498241762248,TRUE,FALSE,TRUE,FALSE
"Curve 171",8,9,0,2.45191992509644,45.239688306232,47.9935613005888,9.10736883468926,0,0,0,48.0424976863245,NA,NA,2.45454232407725,2.45454232407725,2.45454232407725,NA,NA,NA,45.2982383477751,45.2982383477751,45.2982383477751,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.070342743247,0.000247792420144633,0.00381785603636258,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006611,NA,0.106952880229101,0.101964481087845,0.0585500415431568,NA,0.0026223989808023,NA,0.0585500415431426,NA,0.00262239898080141,NA,0.0585500415431497,NA,0.00262239898080185,0.0489363857357219,TRUE,FALSE,TRUE,FALSE
"Curve 172",9,0,8,1.52620357893175,71.9429862090619,110.204038945376,3.94991004582494,0,0,0,72.2433568898575,NA,NA,1.52783589761757,1.52783589761757,1.52783589761757,3.95359430855065,NA,NA,72.0360961527637,72.0360961527636,72.0360961527637,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8203312590944,6.86162297319671,0.635314788727822,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.129421850006562,0.0932745982303215,0.106952880229117,-34.4458174299166,0.093109943701748,NA,0.00163231868582758,NA,0.0931099437017195,NA,0.00163231868582714,NA,0.0931099437017338,0.00368426272570233,0.00163231868582736,-37.9606820555184,TRUE,FALSE,TRUE,FALSE
"Curve 173",4,13,0,1.73664508679649,101.370809920249,74.1675175056793,12.520962068364,0,0,0,74.2431420300398,NA,NA,1.73850247873618,1.73850247873618,1.73850247873618,NA,NA,NA,101.502005897814,101.502005897814,101.502005897814,NA,NA,NA,NA,NA,NA,NA,NA,NA,-129.590693885505,0.000270326246038086,0.00398767399427201,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006595,NA,0.106952880229179,0.101964481088024,0.131195977565469,NA,0.00185739193968759,NA,0.13119597756544,NA,0.00185739193968715,NA,0.131195977565454,NA,0.00185739193968737,0.0756245243605349,TRUE,FALSE,TRUE,FALSE
"Curve 174",12,5,0,1.24740261287196,69.2932427134365,133.888428866235,10.893805606477,0,0,0,134.024947507965,NA,NA,1.24873674589448,1.24873674589448,1.24873674589448,NA,NA,NA,69.3829233100858,69.3829233100858,69.3829233100858,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.5102005737358,0.00650830958522537,0.0195663420267401,"plantecophys",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421850006613,NA,0.10695288022935,0.10196448108798,0.0896805966493162,NA,0.00133413302252428,NA,0.0896805966492877,NA,0.00133413302252117,NA,0.0896805966493019,NA,0.00133413302252272,0.136518641730305,TRUE,FALSE,TRUE,FALSE
