"averaging","ppfd","replicate","species","instrument","Leak","LeakPct","CorrFact","CorrFactPct","DarkAdaptedID","Qmax_d","Fo","Fm","Fv/Fm","A_dark","PS2/1","S","K","Geometry","Tleaf2","Offset","Offset2","Qamb_in","f_farred","Q_modavg","Q_farred","state","period","Total","Tleaf2_mv","Tleaf2_j","Pump","AccH2O_hum","AccH2O_des","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","DIAG","oxygen","file_name","date_ymd","curve_identifier","ppfd_replicate","A","TleafCnd","Ci","Qin","C_i","A_net","PPFD","T_leaf","C","V_cmax_pred","J_max_pred","V_TPU_part","Ac","Aj","Ap","W_carbox","W_regen","W_tpu","A_model","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","-0.392125194939941","300.1361","52.1402286051211","300.043","52.1402286051211","-0.392125194939941","300.043","300.1361","51.6706244464339","0.0160759728593415","0.096867469439233","1","-0.230605289359326","1.02162551496585",NA,"1.00832505194785","2.26055585627303","3000","-0.230605289359326","-0.161519905580615","TRUE","FALSE","FALSE","Ac"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","0.737074783004221","300.1646","65.784988167351","300.071","65.784988167351","0.737074783004221","300.071","300.1646","65.1924916469284","0.0327907033706062","0.182042153204615","1","0.817784233223862","3.00931169389328",NA,"2.05671457453104","4.24824203520045","3000","0.817784233223862","-0.0807094502196406","TRUE","FALSE","FALSE","Ac"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","1.67030166035707","300.1441","77.7216718892378","300.095","77.7216718892378","1.67030166035707","300.095","300.1441","77.0216668966298","0.0469541646737775","0.244383777956359","1","1.70615179761565","4.46415226873184",NA,"2.94508213892282","5.70308261003902","3000","1.70615179761565","-0.0358501372585802","TRUE","FALSE","FALSE","Ac"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","3.37722819988422","300.1085","99.2436179384619","300.069","99.2436179384619","3.37722819988422","300.069","300.1085","98.3497742221249","0.0714697818871809","0.335674375489043","1","3.24383236080933","6.59456298421596",NA,"4.48276270211651","7.83349332552314","3000","3.24383236080933","0.133395839074886","TRUE","FALSE","FALSE","Ac"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","4.55017434244335","300.1461","117.041283586379","300.117","117.041283586379","4.55017434244335","300.117","300.1461","115.987144105586","0.0908101670893346","0.396017859219753","1","4.45690948430803","8.00277377288475",NA,"5.69583982561521","9.24170411419193","3000","4.45690948430803","0.0932648581353179","TRUE","FALSE","FALSE","Ac"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","6.86939381590336","300.1526","154.50939419612","300.118","154.50939419612","6.86939381590336","300.118","300.1526","153.117795884953","0.129003220213665","0.492974568651271","1","6.85247288893639","10.2654121857512",NA,"8.09140323024356","11.5043425270584","3000","6.85247288893639","0.0169209269669706","TRUE","FALSE","FALSE","Ac"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","8.72364803551336","300.1521","186.626769581067","299.885","186.626769581067","8.72364803551336","299.885","300.1521","184.945904163668","0.159276619285023","0.55430422633311","1","8.7512958689421","11.6966369058609",NA,"9.99022621024928","12.9355672471681","3000","8.7512958689421","-0.0276478334287411","TRUE","FALSE","FALSE","Ac"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","16.4216828520177","300.1308","393.700477894387","300.061","393.700477894387","16.4216828520177","300.061","300.1308","390.154590455025","0.313187041760114","0.749591710945273","1","18.4049408517608","16.2539797326372",NA,"19.643871193068","17.4929100739443","3000","16.2539797326372","0.167703119380516","FALSE","TRUE","FALSE","Aj"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","17.672487130652","300.1695","485.588794364112","300.062","485.588794364112","17.672487130652","300.062","300.1695","481.215309181063","0.364789227013317","0.790353940718216","1","21.6415584164529","17.2052309396874",NA,"22.8804887577601","18.4441612809946","3000","17.2052309396874","0.467256190964541","FALSE","TRUE","FALSE","Aj"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","19.228097227987","300.163","671.831292971169","300.06","671.831292971169","19.228097227987","300.06","300.163","665.780403330757","0.448736626357307","0.842363620360845","1","26.9069483586379","18.4189592075946",NA,"28.1458786999451","19.6578895489017","3000","18.4189592075946","0.809138020392389","FALSE","TRUE","FALSE","Aj"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","19.2599306957413","300.1326","865.629623888014","300.04","865.629623888014","19.2599306957413","300.04","300.1326","857.833277724301","0.51538067365373","0.874707599505242","1","31.0870289696308","19.1737572000817",NA,"32.325959310938","20.4126875413889","3000","19.1737572000817","0.0861734956596045","FALSE","TRUE","FALSE","Aj"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","19.2758412236724","300.1413","1052.99620076452","300.073","1052.99620076452","19.2758412236724","300.073","300.1413","1043.51232606374","0.566095868751673","0.895447772568048","1","34.2680123029016","19.6577619949695",NA,"35.5069426442087","20.8966923362767","3000","19.6577619949695","-0.381920771297175","FALSE","TRUE","FALSE","Aj"
"none","300","wt-8","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-8 - ripe5","300 - wt-8","19.1339814260682","300.1605","1323.12151306567","299.823","1323.12151306567","19.1339814260682","299.823","300.1605","1311.20473821434","0.622978155155022","0.915591767809471","1","37.8358109608373","20.1278540359338",NA,"39.0747413021444","21.366784377241","3000","20.1278540359338","-0.993872609865665","FALSE","TRUE","FALSE","Aj"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","-1.82113794775931","300.1392","19.9616002117509","299.895","19.9616002117509","-1.82113794775931","299.895","300.1392","19.7658076639317","-0.0257272390439919","-0.197114984331","1","-2.72556528919697","-5.68789505394387",NA,"-1.79015392622877","-4.75248369097567","3000","-2.72556528919697","0.90442734143766","TRUE","FALSE","FALSE","Ac"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","-1.73600728290993","300.1223","29.3961500952471","300.149","29.3961500952471","-1.73600728290993","300.149","300.1223","29.1078191467174","-0.0131077566086955","-0.0928205321753954","1","-1.84747588403802","-3.1733338976168",NA,"-0.912064521069822","-2.2379225346486","3000","-1.84747588403802","0.11146860112809","TRUE","FALSE","FALSE","Ac"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","-1.44221896082924","300.1479","37.6868790349459","299.857","37.6868790349459","-1.44221896082924","299.857","300.1479","37.3172288071418","-0.00227181382348809","-0.0151049978049177","1","-1.09348881655052","-1.29959603398007",NA,"-0.158077453582324","-0.364184671011869","3000","-1.09348881655052","-0.348730144278719","TRUE","FALSE","FALSE","Ac"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","-0.96568853505207","300.1759","44.8148293143502","299.895","44.8148293143502","-0.96568853505207","299.895","300.1759","44.3752648747029","0.00686075912929218","0.0433832889337214","1","-0.458025706807771","0.110568849130628",NA,"0.477385656160429","1.04598021209883","3000","-0.458025706807771","-0.507662828244299","TRUE","FALSE","FALSE","Ac"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","-0.362941087764285","300.1606","50.9868936779602","299.929","50.9868936779602","-0.362941087764285","299.929","300.1606","50.4867907947895","0.0146352230326925","0.0888420292872088","1","0.0829373968194012","1.20658863106392",NA,"1.0183487597876","2.14199999403212","3000","0.0829373968194012","-0.445878484583686","TRUE","FALSE","FALSE","Ac"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","1.1267989025156","300.146","65.8171018389357","300.212","65.8171018389357","1.1267989025156","300.212","300.146","65.1715374592053","0.0328272529085624","0.182217739926411","1","1.34877605337609","3.45789663513168",NA,"2.28418741634429","4.39330799809988","3000","1.34877605337609","-0.221977150860489","TRUE","FALSE","FALSE","Ac"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","2.57334630971983","300.083","80.5770850376144","299.931","80.5770850376144","2.57334630971983","299.931","300.083","79.786747960025","0.0502782058414232","0.257907463838107","1","2.56304906012104","5.28279178293409",NA,"3.49846042308924","6.21820314590229","3000","2.56304906012104","0.0102972495987883","TRUE","FALSE","FALSE","Ac"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","5.15598067943479","300.1589","110.752118470985","299.967","110.752118470985","5.15598067943479","299.967","300.1589","109.665810799166","0.0840645995180169","0.375982457619285","1","4.91397545334355","8.12960469348788",NA,"5.84938681631175","9.06501605645608","3000","4.91397545334355","0.242005226091236","TRUE","FALSE","FALSE","Ac"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","7.5500025752415","300.1492","141.570375151662","299.999","141.570375151662","7.5500025752415","299.999","300.1492","140.181787856423","0.116176876543017","0.463211892931087","1","7.14841338499076","10.2327247079269",NA,"8.08382474795896","11.1681360708951","3000","7.14841338499076","0.401589190250735","TRUE","FALSE","FALSE","Ac"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","11.4856525319742","300.1295","210.682867449743","300.042","210.682867449743","11.4856525319742","300.042","300.1295","208.616393070822","0.180601227596148","0.591324832920725","1","11.6311915325135","13.3215546107886",NA,"12.5666028954817","14.2569659737568","3000","11.6311915325135","-0.145539000539316","TRUE","FALSE","FALSE","Ac"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","14.2886795449388","300.1938","291.670157138992","299.8","291.670157138992","14.2886795449388","299.8","300.1938","288.809322206757","0.245083990699123","0.680640920511686","1","16.1180341099656","15.4749842501356",NA,"17.0534454729338","16.4103956131038","3000","15.4749842501356","-1.18630470519677","FALSE","TRUE","FALSE","Aj"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","16.9246192320729","300.1182","395.823350125036","299.854","395.823350125036","16.9246192320729","299.854","300.1182","391.940932814539","0.314463995005579","0.750708187837955","1","20.9456367492771","17.1643207882455",NA,"21.8810481122453","18.0997321512137","3000","17.1643207882455","-0.239701556172619","FALSE","TRUE","FALSE","Aj"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","18.137361540796","300.1391","487.398078386081","299.854","487.398078386081","18.137361540796","299.854","300.1391","482.617454059518","0.365717270287766","0.791020884374347","1","24.5119444988806","18.136268372437",NA,"25.4473558618488","19.0716797354052","3000","18.136268372437","0.00109316835903428","FALSE","TRUE","FALSE","Aj"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","20.0947937114876","300.1585","671.834880609557","300.116","671.834880609557","20.0947937114876","300.116","300.1585","665.245215372651","0.448727169805575","0.842362124359361","1","30.2879431314414","19.3741164565457",NA,"31.2233544944096","20.3095278195139","3000","19.3741164565457","0.72067725494194","FALSE","TRUE","FALSE","Aj"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","20.7997613656742","300.1603","862.693898266995","299.831","862.693898266995","20.7997613656742","299.831","300.1603","854.232200079572","0.514480636798551","0.874315121266623","1","34.8632038852034","20.1445099260983",NA,"35.7986152481716","21.0799212890665","3000","20.1445099260983","0.655251439575984","FALSE","TRUE","FALSE","Aj"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","20.6133972768145","300.1412","1057.20218057655","299.808","1057.20218057655","20.6133972768145","299.808","300.1412","1046.83265577396","0.567102104518664","0.89583329316841","1","38.5247132637265","20.6633175721529",NA,"39.4601246266947","21.5987289351211","3000","20.6633175721529","-0.049920295338346","FALSE","TRUE","FALSE","Aj"
"none","300","wt-9","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","300 - wt-9 - ripe5","300 - wt-9","21.0063089750644","300.1301","1343.28798179511","300.079","1343.28798179511","21.0063089750644","300.079","300.1301","1330.11239598933","0.626622138623182","0.916787418709658","1","42.6662390045679","21.1685259419347",NA,"43.6016503675361","22.1039373049029","3000","21.1685259419347","-0.162216966870243","FALSE","TRUE","FALSE","Aj"
"none","400","wt-10","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","400 - wt-10 - ripe5","400 - wt-10","-2.45489215878082","300.1238","27.1752968700324","399.986","27.1752968700324","-2.45489215878082","399.986","300.1238","26.9230525354201","-0.0160507027574283","-0.115714716266623","1","-2.84869969072908","-5.03247956930946","22.0816549528248","-1.29052202747769","-3.47430190605808","23.6398326160762","-2.84869969072908","0.393807531948251","TRUE","FALSE","FALSE","Ac"
"none","400","wt-10","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","400 - wt-10 - ripe5","400 - wt-10","-2.02321809926121","300.1594","34.3560330238642","399.996","34.3560330238642","-2.02321809926121","399.996","300.1594","34.0371362430316","-0.00659880458274221","-0.0449750375829248","1","-2.08874026837522","-2.9085405543408","22.0816549528248","-0.530562605123842","-1.35036289108942","23.6398326160762","-2.08874026837522","0.06552216911401","TRUE","FALSE","FALSE","Ac"
"none","400","wt-10","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","400 - wt-10 - ripe5","400 - wt-10","-1.53422857133907","300.1596","41.3775080238665","400.022","41.3775080238665","-1.53422857133907","400.022","300.1596","40.9934370777674","0.00247494627276098","0.0160280774084916","1","-1.35918496305053","-1.07693913381093","22.0816549528248","0.198992700200849","0.481238529440451","23.6398326160762","-1.35918496305053","-0.175043608288543","TRUE","FALSE","FALSE","Ac"
"none","400","wt-10","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","400 - wt-10 - ripe5","400 - wt-10","-0.959719804188978","300.1493","47.0635635718995","400.003","47.0635635718995","-0.959719804188978","400.003","300.1493","46.6267139825664","0.00970394640358999","0.0604452522173077","1","-0.777952848390853","0.25667408392719","22.0816549528248","0.780224814860528","1.81485174717857","23.6398326160762","-0.777952848390853","-0.181766955798126","TRUE","FALSE","FALSE","Ac"
"none","400","wt-10","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","400 - wt-10 - ripe5","400 - wt-10","-0.352656462115937","300.1211","51.9307729065778","400.036","51.9307729065778","-0.352656462115937","400.036","300.1211","51.4487453018613","0.0158091851981986","0.0953990362567081","1","-0.287074332569644","1.30615164762978","22.0816549528248","1.27110333068174","2.86432931088116","23.6398326160762","-0.287074332569644","-0.0655821295462928","TRUE","FALSE","FALSE","Ac"
