"averaging","ppfd","replicate","species","instrument","Leak","LeakPct","CorrFact","CorrFactPct","DarkAdaptedID","Qmax_d","Fo","Fm","Fv/Fm","A_dark","PS2/1","S","K","Geometry","Tleaf2","Offset","Offset2","Qamb_in","f_farred","Q_modavg","Q_farred","state","period","Total","Tleaf2_mv","Tleaf2_j","Pump","AccH2O_hum","AccH2O_des","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","DIAG","oxygen","file_name","date_ymd","curve_identifier","ppfd_replicate","Ci","Ameas","Amodel","Ac","Aj","Ap","Rd","VPD","Tleaf","Cc","PPFD","Patm","Ci_original","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"none","250","wt-1","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-24 ed aci ripe5","2023-03-24","250 - wt-1 - ripe5","250 - wt-1","1325.75901553155","18.8058967769945","18.805556374907","36.4137597140673","18.9295127460399","18.8058967769945","1.53647759518544","1.5","27.0383","1325.77783991231","249.889","98.7368621529412","1342.71941261206","0.000340402087562808","FALSE","FALSE","TRUE","Ap"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","19.7414667073086","-1.86305966967716","-2.54025526019533","-2.5400962866837","-0.950522667129489",NA,"0.950522667129489","1.5","26.9937","19.7389239092503","250.131","99.0099686117647","19.9388677565572","0.677195590518171","TRUE","FALSE","FALSE","Ac"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","29.4513841278322","-1.82561347318968","-1.73063960892857","-1.73056159717363","-0.950522667129489",NA,"0.950522667129489","1.5","27.0383","29.4496517558513","250.104","99.0099686117647","29.745877653306","-0.0949738642611151","TRUE","FALSE","FALSE","Ac"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","37.0411733869016","-1.44947041120553","-1.11207922672433","-1.11206307106579","-0.950522667129489",NA,"0.950522667129489","1.5","26.8675","37.0400601944825","249.823","99.0099686117647","37.4115595694677","-0.337391184481194","TRUE","FALSE","FALSE","Ac"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","44.0571946738409","-0.943194991260326","-0.551147678765947","-0.551113768118011","-0.0807925950726108",NA,"0.950522667129489","1.5","26.989","44.0566429744628","249.807","99.0099686117647","44.4977362295678","-0.392047312494379","TRUE","FALSE","FALSE","Ac"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","50.5357032835383","-0.386571923755326","-0.0421821707753891","-0.0420985244372679","0.944212799803852",NA,"0.950522667129489","1.5","27.0114","50.5356610591431","249.878","99.0099686117647","51.0410254564341","-0.344389752979936","FALSE","FALSE","FALSE","co-limited"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","65.7755020085622","1.05643980092921","1.12236869473523","1.12259852912336","2.99192646001917",NA,"0.950522667129489","1.5","27.0196","65.7766255007491","249.944","99.0099686117647","66.4332116561711","-0.0659288938060265","TRUE","FALSE","FALSE","Ac"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","81.0729747885802","2.42285379722766","2.24724499268677","2.24767006109337","4.65291488883524",NA,"0.950522667129489","1.5","27.0414","81.0752242830674","249.956","99.0099686117647","81.883648611668","0.175608804540892","TRUE","FALSE","FALSE","Ac"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","113.368548347171","4.77239665383132","4.48774615619329","4.48880282190398","7.28663049474498",NA,"0.950522667129489","1.5","26.9966","113.373040585565","249.924","99.0099686117647","114.502155628095","0.284650497638025","TRUE","FALSE","FALSE","Ac"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","145.756944171923","6.98467256026844","6.56814407845456","6.57031409590429","9.17321521412126",NA,"0.950522667129489","1.5","26.9758","145.76351889072","250.137","99.0099686117647","147.214413069316","0.416528481813875","TRUE","FALSE","FALSE","Ac"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","217.688788201941","10.3691366537251","10.6728862539434","10.684136736347","11.8737574353279",NA,"0.950522667129489","1.5","26.8687","217.699471771765","250.09","99.0099686117647","219.865525920462","-0.303749600218364","FALSE","FALSE","FALSE","co-limited"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","293.031582061686","12.7974683657963","13.5535339563252","14.3725511581524","13.5792193557282",NA,"0.950522667129489","1.5","27.0223","293.045149162744","250.057","99.0099686117647","295.961695746732","-0.756065590528827","FALSE","FALSE","FALSE","co-limited"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","404.341007766136","14.7666748492234","15.1191794096015","18.9248413429391","15.1259730298771","18.3298400967699","0.950522667129489","1.5","27.0068","404.356142079859","250.066","99.0099686117647","408.384138926078","-0.352504560378083","FALSE","TRUE","FALSE","Aj"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","496.760821811193","15.830416996336","15.9457528542173","22.076735056281","15.9504212619515","18.3298400967699","0.950522667129489","1.5","26.9854","496.776783525762","249.996","99.0099686117647","501.728087359646","-0.115335857881302","FALSE","TRUE","FALSE","Aj"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","681.805763619221","17.3335527656733","17.0013521705738","27.146996079878","17.0045528804025","18.3298400967699","0.950522667129489","1.5","26.919","681.822781989762","250.008","99.0099686117647","688.623350940247","0.332200595099504","FALSE","TRUE","FALSE","Aj"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","869.09245489115","18.0896482180216","17.6487669300763","31.0836041562592","17.6513926459252","18.3298400967699","0.950522667129489","1.5","27.0029","869.110121324513","250.005","99.0099686117647","877.782779933011","0.440881287945349","FALSE","TRUE","FALSE","Aj"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","1056.10623434444","18.3437631813895","18.0818757335886","34.1905782923475","18.0842705447513","18.3298400967699","0.950522667129489","1.5","27.0269","1056.12433432015","250.005","99.0099686117647","1066.6665681772","0.261887447800891","FALSE","TRUE","FALSE","Aj"
"none","250","wt-5","tobacco","ripe5","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99958","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","6","2275","1","21","18","21","data/tobacco/2023-03-23 ed aci ripe5","2023-03-23","250 - wt-5 - ripe5","250 - wt-5","1338.15924880886","18.3298400967699","18.3296420557177","37.8135614881728","18.5193070165362","18.3298400967699","0.950522667129489","1.5","27.023","1338.17759679891","249.983","99.0099686117647","1351.53991822381","0.000198041052257736","FALSE","FALSE","TRUE","Ap"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","25.3635063321899","-2.20590848540769","-2.29273092462443","-2.29263948056961","-1.37829121195401",NA,"1.37829121195401","1.5","26.9046","25.3612113062393","249.723","98.7987983235294","25.6718773533396","0.0868224392167409","TRUE","FALSE","FALSE","Ac"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","34.0783470007676","-2.03351092881684","-1.70187378481376","-1.70184142654596","-1.37829121195401",NA,"1.37829121195401","1.5","26.8888","34.0766434234054","249.998","98.7987983235294","34.492673573998","-0.331637144003081","TRUE","FALSE","FALSE","Ac"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","40.5739434248587","-1.56243318992924","-1.27022721435124","-1.27022024825108","-1.10258923491325",NA,"1.37829121195401","1.5","26.9356","40.5726719261456","249.989","98.7987983235294","41.0672438464222","-0.292205975577994","TRUE","FALSE","FALSE","Ac"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","47.2853948485496","-1.14371120038786","-0.831903694532255","-0.83186563995265","-0.0474000770150671",NA,"1.37829121195401","1.5","27.0207","47.2845621121187","250.012","98.7987983235294","47.860293496392","-0.311807505855606","TRUE","FALSE","FALSE","Ac"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","53.262124542653","-0.63940018161131","-0.447918578949082","-0.447849294767394","0.801420444993599",NA,"1.37829121195401","1.5","27.0021","53.2616761757071","250.023","98.7987983235294","53.9096886262111","-0.191481602662227","TRUE","FALSE","FALSE","Ac"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","68.0852235300905","0.492969259145317","0.47947579688541","0.479638363133277","2.60249065826805",NA,"1.37829121195401","1.5","26.998","68.0857034858431","249.729","98.7987983235294","68.9130077343012","0.0134934622599068","TRUE","FALSE","FALSE","Ac"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","81.328646901528","1.49034226161725","1.27923655869147","1.2795024901899","3.93498539029504",NA,"1.37829121195401","1.5","26.8854","81.3299274186038","250.027","98.7987983235294","82.3174454361346","0.211105702925787","TRUE","FALSE","FALSE","Ac"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","112.665136183548","3.62224391378528","3.07100982077677","3.071614953478","6.34241536887045",NA,"1.37829121195401","1.5","26.9855","112.668210267453","250.01","98.7987983235294","114.03492562188","0.551234093008508","TRUE","FALSE","FALSE","Ac"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","142.909900264751","5.32437010904862","4.67770867784919","4.67880614515847","8.01951738127723",NA,"1.37829121195401","1.5","27.0019","142.91458265582","250.054","98.7987983235294","144.647407346772","0.646661431199433","TRUE","FALSE","FALSE","Ac"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","208.782781309621","8.3781882765034","7.81638358261923","7.81959921025801","10.4454898983693",NA,"1.37829121195401","1.5","26.9594","208.790605517412","250.047","98.7987983235294","211.321174804106","0.561804693884168","TRUE","FALSE","FALSE","Ac"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","289.766330182415","10.1845948052572","11.1091787882903","11.1229995670731","12.2374588237283",NA,"1.37829121195401","1.5","27.0908","289.777450481503","250.062","98.7987983235294","293.289326489112","-0.924583983033092","FALSE","FALSE","FALSE","co-limited"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","395.835794584101","13.0901193243241","13.633992254418","14.728708496546","13.6545792250022",NA,"1.37829121195401","1.5","26.8672","395.849442223995","250.01","98.7987983235294","400.648389758634","-0.543872930093917","FALSE","FALSE","FALSE","co-limited"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","485.437007782292","14.2905525059667","14.432477661228","17.28291330638","14.4412581107444","16.8124370059877","1.37829121195401","1.5","26.8346","485.451454706878","250.085","98.7987983235294","491.338979845348","-0.141925155261323","FALSE","TRUE","FALSE","Aj"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","668.284702180339","15.6281122915605","15.4542910207282","21.4772408896199","15.4590161806536","16.8124370059877","1.37829121195401","1.5","27.1062","668.30017194112","250.147","98.7987983235294","676.40974740599","0.173821270832264","FALSE","TRUE","FALSE","Aj"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","858.975716824229","16.2604256236242","16.0897279284574","24.8210442639104","16.0932648642462","16.8124370059877","1.37829121195401","1.5","27.0331","858.991822657991","250.116","98.7987983235294","869.419194767331","0.170697695166787","FALSE","TRUE","FALSE","Aj"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","1046.34568202006","16.7702785876946","16.5013480339478","27.4060424388079","16.5043824525698","16.8124370059877","1.37829121195401","1.5","27.0613","1046.36219988596","250.056","98.7987983235294","1059.06721516355","0.268930553746863","FALSE","TRUE","FALSE","Aj"
"none","250","wt-7","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-24 ed aci mcgrath1","2023-03-24","250 - wt-7 - mcgrath1","250 - wt-7","1334.84043205405","16.8124370059877","16.8121537904511","30.467448437338","16.9314634660723","16.8124370059877","1.37829121195401","1.5","26.8366","1334.85726103682","250.114","98.7987983235294","1351.06950155703","0.000283215536580173","FALSE","FALSE","TRUE","Ap"
"none","300","wt-1","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-21 ed aci mcgrath1","2023-03-21","300 - wt-1 - mcgrath1","300 - wt-1","29.4844133001957","-2.50992205590512","-2.42304670608667","-2.42296958196475","-1.65180548690782",NA,"1.65180548690782","1.5","26.999","29.4819878280175","300.133","99.589219775","29.606029012788","-0.086875349818456","TRUE","FALSE","FALSE","Ac"
"none","300","wt-1","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-21 ed aci mcgrath1","2023-03-21","300 - wt-1 - mcgrath1","300 - wt-1","36.9424260885172","-2.07523887025737","-1.83403316461428","-1.83401494184651","-1.65180548690782",NA,"1.65180548690782","1.5","27.0021","36.9405902194835","300.083","99.589219775","37.094804208709","-0.241205705643094","TRUE","FALSE","FALSE","Ac"
"none","300","wt-1","tobacco","mcgrath1","0","0","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00098","0","0","15","2","0","999.9","1","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","1","2242","1","25","18","21","data/tobacco/2023-03-21 ed aci mcgrath1","2023-03-21","300 - wt-1 - mcgrath1","300 - wt-1","42.6081485995768","-1.46311956699319","-1.39417336103388","-1.39415628431873","-1.00549022317101",NA,"1.65180548690782","1.5","26.9925","42.6067530306468","300.126","99.589219775","42.7838963854126","-0.0689462059593171","TRUE","FALSE","FALSE","Ac"
