"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","VcMax","J","TPU","gm","rL","ag","as","J_lower","J_upper","rL_lower","rL_upper","TPU_lower","TPU_upper","VcMax_lower","VcMax_upper","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC"
"420","Inf","25","1","21","1800","Curve 106","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","98.2661496790126","1.19515409884043","14.3762978215702","26.5904397550039","26.599236711963","80.1832697828697","5.40103616311585","Inf","1.23121653770381","0.0200149855910468","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.06049184995259","0.0623818735266231","0.249763635316719","0.310496940396665","15.0777410482037"
"420","Inf","25","1","21","1800","Curve 107","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","150.589344546781","2.16280148076126","10.4309960161708","45.8170793931931","45.8512199433139","137.920241652629","9.31589343926145","Inf","2.24403292035673","0.0272722803869578","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.9573277079844","0.173960453410847","0.417085666753063","0.518505519211828","32.5121462865521"
"420","Inf","25","1","21","1800","Curve 108","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0","0","0","103.426809002715","0.941610781941563","13.0695249793306","85.151108879596","84.8616820483484","103.533347340907","7.94721602012482","Inf","0.942847072146356","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.55149701010395","0.150088059417879","0.387412002160335","0.481616313724747","30.0028475249415"
"420","Inf","25","1","21","1800","Curve 109","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","192.262090002745","1.77971612802939","6.24995365967974","64.8151450383011","64.6292056085521","98.7761144941706","6.25617968866281","Inf","1.78280893054984","0","2.99264969669384e-08",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.41818489016212","0.201069699421301","0.448407960925429","0.557444240192532","34.9741477773534"
"420","Inf","25","1","21","1800","Curve 110","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","115.440802491293","2.00990072537912","12.459624504745","30.7183747988893","30.8677109238701","92.8599440885362","6.2905960987257","Inf","2.19140801624484","0.0990495758035972","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.731838722837309","0.0430493366374888","0.207483340626395","0.257935637291961","8.77196635409922"
"420","Inf","25","1","21","1800","Curve 111","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","96.8838937242515","0.698207798665389","4.48403031313792","65.6626910758205","65.4564471095313","84.4587960597977","4.48841644623293","Inf","0.699569931695852","1.7986464436041e-06","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.90159469828031","0.111858511663548","0.33445255517569","0.415779082324027","25.0050617134961"
"420","Inf","25","1","21","1800","Curve 112","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0","0","159.465465593757","2.44660920487484","4.80069739352912","34.732894612127","36.7560975304558","68.5917958271175","5.50402011597262","Inf","4.54576059759964","1","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0109111522898779","0.000641832487639876","0.0253344131102316","0.0314948080712273","-62.726204458039"
"420","Inf","25","1","21","1800","Curve 113","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0","0","0","68.371773868124","1.40264030764345","16.0596730940975","89.8357912356732","89.4812481196522","68.4390933369783","5.25256914566604","Inf","1.40357448076815","0","0.000110895389233949",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.156559674693115","0.00920939262900676","0.0959655804390655","0.119300870488752","-17.4441232935445"
"420","Inf","25","1","21","1800","Curve 114","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","168.36587728255","2.15781073235208","7.33486738650128","94.2956845560111","93.2889336133153","133.182854765854","7.59836290074217","Inf","3.803075911591","0.357111099720755","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.25600784557219","0.191529873268952","0.437641260930631","0.544059475823954","34.1478148610929"
"420","Inf","25","1","21","1800","Curve 115","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","166.445048425091","0.85788324852474","17.2814652800933","24.5872450704919","24.5712193157473","73.869706871309","4.99618068500435","Inf","0.86680450600506","0.00277904046025174","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.02527201769724","0.0603101186880729","0.245581185533568","0.30529747307075","14.5035686085331"
"420","Inf","25","1","21","1800","Curve 116","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","106.007301896787","2.42282807909185","4.35136454125866","71.3363640839234","62.2759404671648","61.6157629828687","4.19352703633155","Inf","1.39047628939763","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","21.0981814502313","1.24106949707243","1.11403298742561","1.38492472556294","65.9154597227759"
"420","Inf","25","1","21","1800","Curve 117","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","32.6928791903192","1.63093418085249","6.37119401136413","79.2820212185616","52.4669536403903","36.8220317576731","2.8122947249594","Inf","2.5538618910013","0.336863706092624","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0459617828331103","0.0027036342843006","0.0519964833839809","0.0646401105654927","-38.2797823282759"
"420","Inf","25","1","21","1800","Curve 118","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","1","6","0","0","0","88.2476820501965","1.53051355615258","5.03938680289313","63.5110435964307","65.0317182556623","91.8760822402153","6.25738143918725","Inf","5.17203298998451","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.353820032266013","0.0208129430744713","0.144266916077358","0.179347309650099","-3.58315365531918"
"420","Inf","25","1","21","1800","Curve 119","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","4","6","0","0","0","56.1659242819063","0.687953567025252","3.34870817106217","57.7360097669298","49.7401352245111","62.334935146177","4.17958877231559","Inf","3.30949716319127","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.55329667195307","0.150193921879592","0.387548605828472","0.48178613436717","30.0148340045558"
"420","Inf","25","1","21","1800","Curve 120","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","149.548166555329","1.66245464298641","7.5217965647392","72.9835359152639","72.7741633565329","118.87621074494","7.5292588659568","Inf","1.66557192741812","0","2.5373148418949e-08",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","5.39687573501837","0.317463278530492","0.563438797501993","0.700446334004149","42.738226995289"
"420","Inf","25","1","21","1800","Curve 121","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","132.472321489104","1.83918539323844","12.3894522028975","62.2121894874144","64.152776992363","141.237126619782","10.244447107043","Inf","3.91308819554081","0.565764616454868","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0273467597916946","0.00160863292892321","0.0401077664414663","0.0498604961063589","-47.1063896146933"
"420","Inf","25","1","21","1800","Curve 122","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0","0","0","135.199346449808","0.729870372079313","12.6784037072957","56.8811375331134","58.6740660950309","143.181866822711","10.384918500566","Inf","2.62414920875504","0.564876153544609","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0289389877399388","0.00170229339646699","0.0412588583999483","0.051291491178042","-46.1443308367217"
"420","Inf","25","1","21","1800","Curve 123","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","64.4064043388935","0.920583910276182","12.2385556657799","46.3440200608457","46.1984630974413","64.4742665761165","4.94852866306378","Inf","0.922022936490359","1.04373788956904e-05","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.26918236982244","0.0746577864601438","0.273235770828316","0.339676633636175","18.1316224074661"
"420","Inf","25","1","21","1800","Curve 124","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","61.112265900732","1.14019948785193","11.5330366911739","69.9479079175508","69.6796718575819","61.1738360824124","4.69502595629377","Inf","1.14121842530041","0","4.86774359519884e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.310359413992161","0.018256436117186","0.135116379899648","0.167971700536446","-5.81112902292361"
"420","Inf","25","1","21","1800","Curve 125","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","43.5891171711599","30.1683252882791","2.49790180748492","Inf","2.28372643877273","0.0744200642405607","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0095725183139361","0.000563089312584477","0.0237295029991038","0.0294996430085273","-64.9513190643494"
"420","Inf","25","1","21","1800","Curve 126","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","119.393898502178","2.33050166147761","3.78878570146859","49.9483220323455","49.2759448733798","65.8774745078358","3.98674103450333","Inf","3.30478569446704","0.401157634160956","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.88017041766585","0.110598259862697","0.332563166725807","0.413430264281859","24.8124444272827"
"420","Inf","25","1","21","1800","Curve 127","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","0","10","0","0","0","114.653243058571","1.29538598776795","2.08883947560564","86.3070525171934","57.3260025516182","31.8840235552116","2.55317262271","Inf","1.58295730216704","0.591566523398491","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","28.3756672944996","1.66915689967645","1.29195855184152","1.60611522553078","70.9533271527041"
"420","Inf","25","1","21","1800","Curve 128","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","102.078673793026","2.46421812117565","17.1907489486411","103.619100423297","103.233356993582","102.182367029835","7.84244131259143","Inf","2.46673525707817","0","1.66779042253768e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.41754357746433","0.0833849163214311","0.288764465129335","0.358981333708736","20.0110167566533"
"420","Inf","25","1","21","1800","Curve 129","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","180.971568878321","2.25477284332504","10.551538476795","36.5845346783753","36.6712498470806","110.630561214768","7.60387687523766","Inf","2.37965416139693","0.0556803868212808","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.51361245451939","0.0890360267364347","0.298389052641739","0.370946265959149","21.1257687907385"
"420","Inf","25","1","21","1800","Curve 130","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","81.7118439520476","2.06671531327534","14.1535368718952","94.6627798489062","94.2996919547621","81.7940609272186","6.27759736034086","Inf","2.06863059223703","0","5.3932802879649e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.522087052691701","0.0307110030995118","0.175245550869378","0.217858805962966","3.0306273442874"
"420","Inf","25","1","21","1800","Curve 131","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","139.373859282164","1.12609607010148","4.78546337353066","61.0589458983159","64.5450680630501","72.1930666661143","6.0160979398731","Inf","4.80578614301417","1","0.00128388206636083",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0134817834306568","0.000793046084156283","0.0281610739169564","0.0350088085417692","-59.1297866846141"
"420","Inf","25","1","21","1800","Curve 132","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","172.725562980841","0.875282881478779","9.78956172080711","109.849236202776","109.534104596171","161.548386556252","9.79936475632019","Inf","0.878234741695558","0","1.89080526390989e-08",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","8.69504536843966","0.511473256967039","0.715173585199453","0.889077426244841","50.8460904944302"
"420","Inf","25","1","21","1800","Curve 133","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","4","2","0","0","0","184.771272727265","0.842576805737335","13.7243264400586","106.510879896581","107.103059485898","189.330460077277","14.4040552104531","Inf","2.17841161815877","0.228974196960663","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.43821484273568","0.143424402513863","0.378714143535548","0.470803456650599","29.2308078250666"
"420","Inf","25","1","21","1800","Curve 134","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0","0","0","121.499176164926","0.590732085653581","13.7678998697177","50.9731977802003","52.5795594564941","128.652464261364","9.33086105551381","Inf","2.28784959108791","0.564764717108176","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0232384177803806","0.00136696575178709","0.0369724999396456","0.0459628484167382","-49.8738400479371"
"420","Inf","25","1","21","1800","Curve 135","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","174.940715329465","1.54910143668763","8.07376495102421","86.5846203069668","86.3362293774404","127.600443098207","8.08182526268657","Inf","1.55234705843156","0","3.74412666739448e-08",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","5.44108666995577","0.320063921762104","0.565741921517315","0.703309492843124","42.8769228192444"
"420","Inf","25","1","21","1800","Curve 136","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","171.614149957034","1.424647369124","16.3823125686496","53.4118331881473","54.7749206841975","162.374236940147","11.4875912806914","Inf","2.84145873989803","0.450581504103766","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.037133152791686","0.00218430310539329","0.0467365285980173","0.0581011287573705","-41.9058834565843"
"420","Inf","25","1","21","1800","Curve 137","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","20.9596414709929","1.25037647830555","7.93900680592284","58.6091980551137","33.6666385053263","20.9082495303323","1.59730558135979","Inf","1.23337217739075","0","0.0132297162246236",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00146626256342963","8.62507390252722e-05","0.0092871275982013","0.0115454145302549","-96.8463727436106"
"420","Inf","25","1","21","1800","Curve 138","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","153.415994697809","1.32895682013128","3.398609903045","41.1314235009486","43.4916795904623","59.2354005934828","4.22811567002341","Inf","3.8093853594652","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00851747880292721","0.000501028164878071","0.022383658433734","0.0278265386782396","-66.9365099703879"
"420","Inf","25","1","21","1800","Curve 139","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","77.2142923558364","1.75878695076331","15.7927362623066","84.6026978947921","84.2877255966233","77.2927028608385","5.93217089724303","Inf","1.7605703710134","0","1.83374205355025e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.606242662687997","0.0356613330992939","0.188842085085115","0.234761515873604","5.57120930703492"
"420","Inf","25","1","21","1800","Curve 140","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","6","4","0","0","0","93.7325292732101","0.704661747065838","6.48111533466727","100.47161236906","100.097659675217","93.8277382735172","6.48710693275897","Inf","0.705306286141489","0","1.55697907190651e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.977902590534519","0.0575236817961482","0.239840951040785","0.298161425243337","13.699414632003"
"420","Inf","25","1","21","1800","Curve 141","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","129.239786050306","1.27985867554788","10.7311693112552","93.7811090515461","93.4870705744351","129.378944972999","9.92986573034909","Inf","1.28266449602867","0.00010802494743882","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","5.03671329416644","0.296277252598026","0.544313560916891","0.676670545200841","41.5640969481396"
"420","Inf","25","1","21","1800","Curve 142","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","122.209137218003","0.610101157331373","16.5805560694262","92.235490741441","91.9454163819793","122.337472055812","9.39558618470959","Inf","0.611552105652917","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","4.21729563109895","0.248076213594056","0.498072498331373","0.619185361517927","38.5455825874288"
"420","Inf","25","1","21","1800","Curve 143","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","50.1906682173954","1.74645392872393","15.352088638451","118.366160873673","73.6428454765342","53.6229496234189","4.07927297732017","Inf","2.42459999798845","0.172126814939318","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.117741549267226","0.0069259734863074","0.0832224337922618","0.103459060531746","-22.2881931105657"
"420","Inf","25","1","21","1800","Curve 144","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0","0","0","92.7224849223159","0.863124086125754","17.0581800957024","115.828797601978","115.37215318432","92.8151732127401","7.12409993051497","Inf","0.863586388863378","0","6.99696783549783e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.428405836748636","0.0252003433381551","0.158746160073732","0.197347371806586","-0.331350091510487"
"420","Inf","25","1","21","1800","Curve 145","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","69.2075005249586","2.48161467888858","12.5609672245383","74.433034013724","73.8066305918901","69.185932448999","5.30215419101535","Inf","2.46021737823309","0","0.00541043443900981",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.469098203067508","0.0275940119451475","0.166114454353459","0.206507363519937","1.21124982773847"
"420","Inf","25","1","21","1800","Curve 146","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0","0","130.354180457769","2.31339224056806","6.04639824822545","107.41483740136","98.824041637799","86.1450702277705","6.33906042251942","Inf","1.23580570600171","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","59.2253658666831","3.48384505098136","1.86650610794108","2.32037155854369","83.4622320491599"
"420","Inf","25","1","21","1800","Curve 147","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0","0","0","61.8461623028852","1.03109267883701","7.26767426399514","52.2229282675544","52.0455745265609","61.9103946915469","4.75171852784652","Inf","1.03242367180542","2.58660348779552e-05","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.863992735206664","0.0508231020709802","0.225439796999066","0.2802584416386","11.5940376648393"
"420","Inf","25","1","21","1800","Curve 148","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","53.3133630999597","0.837434148266911","6.72547081429511","38.7660103153903","38.6444779825036","53.3708415263495","4.09690519561394","Inf","0.838936211684864","0.000113621264000393","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.854158384909426","0.050244610877025","0.224153096960593","0.27865886360296","11.3994264005747"
"420","Inf","25","1","21","1800","Curve 149","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","65.7182084472384","1.01662604964571","11.7795393117331","77.0801862186054","76.7848808365571","65.7844648268515","5.04888920753299","Inf","1.01750885917313","0","4.61872600431435e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.31657774599507","0.0186222203526512","0.136463256419635","0.169646087754657","-5.47388593834623"
"420","Inf","25","1","21","1800","Curve 150","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","35.5356894960161","0.790554148261435","5.3078426746279","88.2901092044776","57.5919909021198","35.8232619057887","2.7789213537169","Inf","0.837036084817791","0.0163711736499649","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00136531872967652","8.03128664515602e-05","0.00896174460981567","0.0111409103988879","-98.0589621121319"
"420","Inf","25","1","21","1800","Curve 151","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","133.196251628175","0.918772378498688","16.1590374428034","21.8274092925712","21.8802989838424","65.839340154197","4.44953332686316","Inf","0.993976973938018","0.0566021287058414","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.530733416612676","0.0312196127419221","0.17669072624765","0.219655394696634","3.30986107060819"
"420","Inf","25","1","21","1800","Curve 152","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","47.1772650773637","0.746061874853913","12.7979703799821","55.5995871906634","55.3871898549729","47.2251307072604","3.62453518614471","Inf","0.74678463072588","0","2.51580496229694e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.159063058262683","0.00935665048604017","0.09672978076084","0.120250896145851","-17.1744442831258"
"420","Inf","25","1","21","1800","Curve 153","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","39.8892787069315","1.34419232832734","6.80378706719726","44.5132646384882","44.104123929502","39.8663294439756","3.05397217086609","Inf","1.32872526566217","0","0.0067696032176269",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.128338894782394","0.0075493467519055","0.0868869768832217","0.108014685357802","-20.8230919916873"
"420","Inf","25","1","21","1800","Curve 154","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","33.8027867031982","0.58494548286777","10.1401861339808","72.0845310559962","55.3642463134101","34.1312295318236","2.66363879787772","Inf","0.638699471624821","0.0200466229289886","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00166815042625542","9.81264956620838e-05","0.00990588187200331","0.0123146270244167","-94.6533932435905"
"420","Inf","25","1","21","1800","Curve 155","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","1","4","0","0","0","135.478994209203","1.41789909963263","9.54036061992869","68.9614117628662","68.7444872729944","147.062116890752","8.48191144692297","Inf","1.41044282786892","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","4.23409797407264","0.249064586710155","0.499063710071325","0.620417599398153","38.6131785888075"
"420","Inf","25","1","21","1800","Curve 156","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","151.631363155949","2.35707173747709","10.2993924174644","63.1311781967524","66.8333106232582","157.017381644873","11.5802499923859","Inf","6.17334526719802","1","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0443981019795498","0.00261165305762058","0.0511043350178884","0.0635310246182917","-38.8682122173192"
"420","Inf","25","1","21","1800","Curve 157","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","57.6599195636576","1.45919942414155","14.1835707739554","58.325326332124","58.1081983685687","57.7184923255423","4.42986307048694","Inf","1.46069344334338","0","1.66145295866917e-05",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.457703229771502","0.0269237193983237","0.164084488597563","0.20398378495528","0.793200608022126"
"420","Inf","25","1","21","1800","Curve 158","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0","0","195.259994011396","1.22314740349306","12.8534174352139","88.7319433557568","88.4648919350783","196.109175460671","11.4281449103501","Inf","1.21547708480456","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","7.35844601265545","0.432849765450321","0.657913189904504","0.817893414519356","48.0087123846713"
"420","Inf","25","1","21","1800","Curve 159","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","39.6018888146667","28.4123466002251","2.16299380620644","Inf","2.96686255473717","0.366657582941851","0",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.019654933788742","0.00115617257580835","0.0340025377848236","0.0422707009950499","-52.7209738293671"
"420","Inf","25","1","21","1800","Curve 160","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","67.8508095840955","145.176308538645","7.61875412209405","Inf","1.53663937608635","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","6.83824398577389","0.402249646221994","0.634231539914244","0.788453260606653","46.7623097946251"
