"Ci","Cc","Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Pci","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","A","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","PCc","gmc_at_25","gmc_tl","drawdown_cm","drawdown_cs","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","Ac","Aj","Ap","Ad","A_fit","Wc","Wj","Wp","Wd","Vc","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"1044","1044","420","Inf","25","1","21","1800","Curve 158","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","37.3717636311859","13","0","4","0","0","0","195.259994011396","1.22314740349306","12.8534174352139","88.7319433557568","1044","Inf","Inf","0","-624","0","0.000198150516258583","0","0","36.9443833189131",NA,"1.22289545585112","12.853056693765","88.7309354276018",NA,"1.22420337776334","12.8650453307564","88.8457726457603","52.7131329788568",NA,"37.3717743070405","Inf","37.3717743070405","55.9160568925596",NA,"40.0118921293852","Inf","40.0118921293852","4","8","1","1","","",NA,"-1.06758545399543e-05","FALSE","FALSE","TRUE","Ap"
"1329","1329","420","Inf","25","1","21","1800","Curve 158","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","37.3717636311859","13","0","4","0","0","0","195.259994011396","1.22314740349306","12.8534174352139","88.7319433557568","1329","Inf","Inf","0","-909","0","0.000198150516258583","0","0","36.9443833189131",NA,"1.22289545585112","12.853056693765","88.7309354276018",NA,"1.22420337776334","12.8650453307564","88.8457726457603","57.8313412897161",NA,"37.3715886444059","Inf","37.3715886444059","60.7441489745502",NA,"39.6993805338053","Inf","39.6993805338053","4","8","1","1","","",NA,"0.000174986780024255","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 159","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.93883114305729","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","25","Inf","Inf","0","395",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"-2.93883115655319",NA,"-2.18391436564792","-2.93883115655319",NA,"1.58006648553784",NA,"0","1.58006648553784","4","8","1","1","","",NA,"1.34959012854097e-08","FALSE","TRUE","FALSE","Aj"
"33","33","420","Inf","25","1","21","1800","Curve 159","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.41455155561043","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","33","Inf","Inf","0","387",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"-2.41455156761832",NA,"-2.18391436564792","-2.41455156761832",NA,"1.92958621149442",NA,"0","1.92958621149442","4","8","1","1","","",NA,"1.20078924581435e-08","FALSE","TRUE","FALSE","Aj"
"41","41","420","Inf","25","1","21","1800","Curve 159","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.96328583753161","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","41","Inf","Inf","0","379",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"-1.96328584825872",NA,"Inf","-1.96328584825872",NA,"2.23043002440082",NA,"Inf","2.23043002440082","4","8","1","1","","",NA,"1.07271114213603e-08","FALSE","TRUE","FALSE","Aj"
"47","47","420","Inf","25","1","21","1800","Curve 159","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.664032002542","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","47","Inf","Inf","0","373",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"-1.66403201241977",NA,"Inf","-1.66403201241977",NA,"2.42993258162679",NA,"Inf","2.42993258162679","4","8","1","1","","",NA,"9.87777015737379e-09","FALSE","TRUE","FALSE","Aj"
"53","53","420","Inf","25","1","21","1800","Curve 159","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.39307890775996","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","53","Inf","Inf","0","367",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"-1.39307891686871",NA,"Inf","-1.39307891686871",NA,"2.61056797866083",NA,"Inf","2.61056797866083","4","8","1","1","","",NA,"9.10875219695129e-09","FALSE","TRUE","FALSE","Aj"
"68","68","420","Inf","25","1","21","1800","Curve 159","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.815951024047503","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","68","Inf","Inf","0","352",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"-0.815951031518253",NA,"Inf","-0.815951031518253",NA,"2.9953199022278",NA,"Inf","2.9953199022278","4","8","1","1","","",NA,"7.47074935247838e-09","FALSE","TRUE","FALSE","Aj"
"81","81","420","Inf","25","1","21","1800","Curve 159","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.406193058035034","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","81","Inf","Inf","0","339",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"-0.406193064342809",NA,"Inf","-0.406193064342809",NA,"3.26849188034477",NA,"Inf","3.26849188034477","4","8","1","1","","",NA,"6.30777541310579e-09","FALSE","TRUE","FALSE","Aj"
"107","107","420","Inf","25","1","21","1800","Curve 159","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.236633508790326","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","107","Inf","Inf","0","313",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"0.236633504307018",NA,"Inf","0.236633504307018",NA,"3.69704292611132",NA,"Inf","3.69704292611132","4","8","1","1","","",NA,"4.48330794711183e-09","FALSE","TRUE","FALSE","Aj"
"132","132","420","Inf","25","1","21","1800","Curve 159","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.701627935166275","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","132","Inf","Inf","0","288",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"0.701627932002713",NA,"Inf","0.701627932002713",NA,"4.00703921124178",NA,"Inf","4.00703921124178","4","8","1","1","","",NA,"3.16356185692257e-09","FALSE","TRUE","FALSE","Aj"
"182","182","420","Inf","25","1","21","1800","Curve 159","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.35904068044444","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","182","Inf","Inf","0","238",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"1.35904067914675",NA,"Inf","1.35904067914675",NA,"4.44531437600447",NA,"Inf","4.44531437600447","4","8","1","1","","",NA,"1.29769528456336e-09","FALSE","TRUE","FALSE","Aj"
"240","240","420","Inf","25","1","21","1800","Curve 159","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.85925139160392","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","240","Inf","Inf","0","180",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"1.85925139172592",NA,"Inf","1.85925139172592",NA,"4.77878818439059",NA,"Inf","4.77878818439059","4","8","1","1","","",NA,"-1.22001964086849e-10","FALSE","TRUE","FALSE","Aj"
"388","388","420","Inf","25","1","21","1800","Curve 159","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.56638345512202","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","388","Inf","Inf","0","32",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"2.566383457251",NA,"Inf","2.566383457251",NA,"5.2502095614073",NA,"Inf","5.2502095614073","4","8","1","1","","",NA,"-2.12898232376801e-09","FALSE","TRUE","FALSE","Aj"
"473","473","420","Inf","25","1","21","1800","Curve 159","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.7994792887438","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","473","Inf","Inf","0","-53",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"2.79947929153435",NA,"Inf","2.79947929153435",NA,"5.40560678426287",NA,"Inf","5.40560678426287","4","8","1","1","","",NA,"-2.79055445417953e-09","FALSE","TRUE","FALSE","Aj"
"659","659","420","Inf","25","1","21","1800","Curve 159","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.12093997277518","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","659","Inf","Inf","0","-239",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"3.1209399764781",NA,"Inf","3.1209399764781",NA,"5.61991390755871",NA,"Inf","5.61991390755871","4","8","1","1","","",NA,"-3.70292241314019e-09","FALSE","TRUE","FALSE","Aj"
"853","853","420","Inf","25","1","21","1800","Curve 159","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.31876809753122","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","853","Inf","Inf","0","-433",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"3.31876810179562",NA,"Inf","3.31876810179562",NA,"5.75179932443705",NA,"Inf","5.75179932443705","4","8","1","1","","",NA,"-4.26439772382992e-09","FALSE","TRUE","FALSE","Aj"
"1044","1044","420","Inf","25","1","21","1800","Curve 159","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.44645876131834","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","1044","Inf","Inf","0","-624",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"3.44645876594515",NA,"Inf","3.44645876594515",NA,"5.83692643387007",NA,"Inf","5.83692643387007","4","8","1","1","","",NA,"-4.62680915802594e-09","FALSE","TRUE","FALSE","Aj"
"1329","1329","420","Inf","25","1","21","1800","Curve 159","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.57234406109791","0","17","0","0","0","0","24.9746667933417","2.18158109048381","9.62156950024888","61.5672701072181","1329","Inf","Inf","0","-909",NA,NA,NA,NA,"36.9443833189131","24.9746668642248","2.18158110182498",NA,NA,"25.0001321536963","2.18391436564792",NA,NA,NA,"3.57234406608201",NA,"Inf","3.57234406608201",NA,"5.92084996729465",NA,"Inf","5.92084996729465","4","8","1","1","","",NA,"-4.9840966909187e-09","FALSE","TRUE","FALSE","Aj"
"25","25","420","Inf","25","1","21","1800","Curve 160","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.8421831271582","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","25","Inf","Inf","0","395","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","-2.84250797320541",NA,"-Inf","-1.5683232499328","-2.84250797320541","2.6669119058977",NA,"Inf","0","2.6669119058977","4","8","1","1","","",NA,"0.000324846047213612","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 160","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.98358861110175","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","33","Inf","Inf","0","387","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","-1.98390003753147",NA,"-Inf","-1.5683232499328","-1.98390003753147","3.47685122918906",NA,"Inf","0","3.47685122918906","4","8","1","1","","",NA,"0.000311426429712602","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 160","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.14594099350468","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","41","Inf","Inf","0","379","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","-1.14623932771167",NA,"24.8905533761939","Inf","-1.14623932771167","4.26703068161475",NA,"267.484337642203","Inf","4.26703068161475","4","8","1","1","","",NA,"0.000298334206995321","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 160","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.530994732967139","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","47","Inf","Inf","0","373","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","-0.531283455717916",NA,"24.8020334439781","Inf","-0.531283455717916","4.84712891052957",NA,"123.255172101473","Inf","4.84712891052957","4","8","1","1","","",NA,"0.000288722750777737","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 160","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.0729017038994528","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","53","Inf","Inf","0","367","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","0.0726224198989129",NA,"24.7797671096742","Inf","0.0726224198989129","5.41680349179795",NA,"86.9757180179915","Inf","5.41680349179795","4","8","1","1","","",NA,"0.000279284000539892","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 160","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.53621137504017","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","68","Inf","Inf","0","352","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","1.53595496220373",NA,"24.7617703761892","Inf","1.53595496220373","6.79718971910934",NA,"57.6529001166702","Inf","6.79718971910934","4","8","1","1","","",NA,"0.000256412836440845","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 160","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.75338069340026","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","81","Inf","Inf","0","339","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","2.75314330461577",NA,"24.7560912559833","Inf","2.75314330461577","7.94538397799132",NA,"48.3996760370987","Inf","7.94538397799132","4","8","1","1","","",NA,"0.00023738878448043","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 160","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5.05619281347934","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","107","Inf","Inf","0","313","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","5.05599141707223",NA,"24.7510582026893","Inf","5.05599141707223","10.1176993787123",NA,"40.1991153436075","Inf","10.1176993787123","4","8","1","1","","",NA,"0.000201396407114807","TRUE","FALSE","FALSE","Ac"
"132","132","420","Inf","25","1","21","1800","Curve 160","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.1192267569915","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","132","Inf","Inf","0","288","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","7.11905760528884",NA,"24.7488158617484","Inf","7.11905760528884","12.0638244527577",NA,"36.5455770425096","Inf","12.0638244527577","4","8","1","1","","",NA,"0.000169151702663406","TRUE","FALSE","FALSE","Ac"
"182","182","420","Inf","25","1","21","1800","Curve 160","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10.8569347677724","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","182","Inf","Inf","0","238","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","10.8568240355109",NA,"24.7466503162519","Inf","10.8568240355109","15.5897224643326",NA,"33.0171647167253","Inf","15.5897224643326","4","8","1","1","","",NA,"0.000110732261481061","TRUE","FALSE","FALSE","Ac"
"240","240","420","Inf","25","1","21","1800","Curve 160","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14.6448917409775","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","240","Inf","Inf","0","180","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","14.6448402135359",NA,"24.7454745176623","Inf","14.6448402135359","19.1630219091345",NA,"31.1013877254205","Inf","19.1630219091345","4","8","1","1","","",NA,"5.15274415811007e-05","TRUE","FALSE","FALSE","Ac"
"388","388","420","Inf","25","1","21","1800","Curve 160","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","22.3251641744461","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","388","Inf","Inf","0","32","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","22.3252326877414",NA,"24.7442349066791","Inf","22.3252326877414","26.4080654554502",NA,"29.0816385770576","Inf","26.4080654554502","4","8","1","1","","",NA,"-6.85132952540357e-05","TRUE","FALSE","FALSE","Ac"
"473","473","420","Inf","25","1","21","1800","Curve 160","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","24.7435800998871","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","473","Inf","Inf","0","-53","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","25.7914745947386",NA,"24.7439034018825","Inf","24.7439034018825","29.6778298122329",NA,"28.541504180213","Inf","28.541504180213","4","8","1","1","","",NA,"-0.000323301995383218","FALSE","FALSE","TRUE","Ap"
"659","659","420","Inf","25","1","21","1800","Curve 160","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","24.7435800998871","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","659","Inf","Inf","0","-239","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","31.7627668361626",NA,"24.7434940297108","Inf","24.7434940297108","35.3106503304799",NA,"27.8744972672993","Inf","27.8744972672993","4","8","1","1","","",NA,"8.60701763087945e-05","FALSE","FALSE","TRUE","Ap"
"853","853","420","Inf","25","1","21","1800","Curve 160","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","24.7435800998871","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","853","Inf","Inf","0","-433","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","36.3785131268818",NA,"24.7432658806388","Inf","24.7432658806388","39.6647615282237",NA,"27.502764602806","Inf","27.502764602806","4","8","1","1","","",NA,"0.000314219248238601","FALSE","FALSE","TRUE","Ap"
"1044","1044","420","Inf","25","1","21","1800","Curve 160","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","24.7435800998871","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","1044","Inf","Inf","0","-624","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","39.8681706751911",NA,"24.7431271347742","Inf","24.7431271347742","42.9566142537377",NA,"27.2767002602727","Inf","27.2767002602727","4","8","1","1","","",NA,"0.000452965112863524","FALSE","FALSE","TRUE","Ap"
"1329","1329","420","Inf","25","1","21","1800","Curve 160","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","24.7435800998871","12","0","5","0","0","0","142.807128043426","1.56634306973545","8.76235975036398","68.1650531928753","1329","Inf","Inf","0","-909","0","0.000204707311718865","0","0","36.9443833189131",NA,"1.56664767512122","8.76211304212531","68.1661185956046",NA,"1.5683232499328","8.77028586786184","68.2543404473687","43.8001521541841",NA,"24.7429963775652","Inf","24.7429963775652","46.6657185910857",NA,"27.0636521628742","Inf","27.0636521628742","4","8","1","1","","",NA,"0.000583722321856328","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 161","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-3.28744428736734","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","25","Inf","Inf","0","395",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","-3.28744432329145","-4.09480524803543",NA,"-1.82591483314145","-3.28744432329145","3.05903086649056","4.74886470551675",NA,"0","3.05903086649056","4","8","1","1","","",NA,"3.59241099090468e-08","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 161","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.30259429737894","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","33","Inf","Inf","0","387",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","-2.30259432819713","-2.5190912774501",NA,"-1.82591483314145","-2.30259432819713","3.98805645014543","5.79934068590697",NA,"0","3.98805645014543","4","8","1","1","","",NA,"3.08181888897252e-08","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 161","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.34177142653958","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","41","Inf","Inf","0","379",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","-1.34177145237641","-1.16281933124338",NA,"Inf","-1.34177145237641","4.89441684761164","6.70352198337812",NA,"Inf","4.89441684761164","4","8","1","1","","",NA,"2.58368348937665e-08","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 161","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.636397926932945","7","10","0","0","0","0","75.0609642475378","1.82396402273793","17.5170172692649","78.1886568096234","47","Inf","Inf","0","373",NA,NA,NA,NA,"36.9443833189131","75.0609642626429","1.8239640510545",NA,"78.1886572149898","75.1374997853529","1.82591483314145",NA,"78.2898504216528","-0.636397949112794","-0.263416684574138",NA,"Inf","-0.636397949112794","5.55980755059011","7.30312374782428",NA,"Inf","5.55980755059011","4","8","1","1","","",NA,"2.21798495125825e-08","TRUE","FALSE","FALSE","Ac"
